y1_statefips,y1_statefips,y1_state,y1_state_name,n1,n2,AGI,Year
DE,53,WA,WASHINGTON,68,111,3290,2011
DE,18,IN,INDIANA,63,108,3438,2011
DE,32,NV,NEVADA,62,103,2255,2011
DE,21,KY,KENTUCKY,58,115,2678,2011
DE,55,WI,WISCONSIN,58,162,1794,2011
DE,27,MN,MINNESOTA,55,95,2187,2011
DE,40,OK,OKLAHOMA,52,110,2096,2011
DE,20,KS,KANSAS,47,86,2127,2011
DE,22,LA,LOUISIANA,47,76,1577,2011
DE,1,AL,ALABAMA,45,97,1834,2011
DE,19,IA,IOWA,40,79,1879,2011
DE,44,RI,RHODE ISLAND,39,64,1610,2011
DE,33,NH,NEW HAMPSHIRE,35,62,1463,2011
DE,28,MS,MISSISSIPPI,34,62,1184,2011
DE,23,ME,MAINE,33,63,1944,2011
DE,41,OR,OREGON,33,57,1317,2011
DE,5,AR,ARKANSAS,32,63,1291,2011
DE,49,UT,UTAH,32,76,1098,2011
DE,15,HI,HAWAII,31,62,1225,2011
DE,2,AK,ALASKA,30,70,1412,2011
DE,35,NM,NEW MEXICO,28,56,1465,2011
DE,50,VT,VERMONT,25,34,1023,2011
DE,16,ID,IDAHO,21,45,834,2011
DE,31,NE,NEBRASKA,19,41,677,2011
DE,30,MT,MONTANA,18,32,617,2011
DE,46,SD,SOUTH DAKOTA,16,28,575,2011
DE,38,ND,NORTH DAKOTA,11,25,513,2011
DE,56,WY,WYOMING,7,17,247,2011
DC,96,DC,DC Total Mig - US & For,28743,38592,1528464,2011
DC,97,DC,DC Total Mig - US,28204,37682,1483979,2011
DC,98,DC,DC Total Mig - Foreign,539,910,44485,2011
DC,11,DC,DC Non-Migrants,219908,368718,16134958,2011
DC,24,MD,MARYLAND,7694,12422,374935,2011
DC,51,VA,VIRGINIA,5463,6876,356787,2011
DC,36,NY,NEW YORK,1996,2367,129476,2011
DC,6,CA,CALIFORNIA,1585,1901,85767,2011
DC,25,MA,MASSACHUSETTS,1030,1162,57453,2011
DC,42,PA,PENNSYLVANIA,990,1120,42411,2011
DC,12,FL,FLORIDA,932,1189,42219,2011
DC,37,NC,NORTH CAROLINA,750,1004,30806,2011
DC,48,TX,TEXAS,713,945,30341,2011
DC,17,IL,ILLINOIS,711,843,39246,2011
DC,34,NJ,NEW JERSEY,682,802,35603,2011
DC,13,GA,GEORGIA,555,749,24008,2011
DC,57,FR,Foreign,539,910,44485,2011
DC,39,OH,OHIO,482,568,18671,2011
DC,26,MI,MICHIGAN,365,428,15086,2011
DC,53,WA,WASHINGTON,346,465,19339,2011
DC,9,CT,CONNECTICUT,325,379,15826,2011
DC,8,CO,COLORADO,273,333,15993,2011
DC,27,MN,MINNESOTA,242,272,10767,2011
DC,47,TN,TENNESSEE,215,267,10351,2011
DC,45,SC,SOUTH CAROLINA,212,300,7913,2011
DC,55,WI,WISCONSIN,203,215,7097,2011
DC,4,AZ,ARIZONA,201,270,10481,2011
DC,29,MO,MISSOURI,186,217,11202,2011
DC,18,IN,INDIANA,161,188,6060,2011
DC,22,LA,LOUISIANA,142,162,5905,2011
DC,41,OR,OREGON,134,169,5118,2011
DC,33,NH,NEW HAMPSHIRE,119,145,5880,2011
DC,21,KY,KENTUCKY,115,139,5051,2011
DC,1,AL,ALABAMA,113,152,5793,2011
DC,10,DE,DELAWARE,108,138,7631,2011
DC,44,RI,RHODE ISLAND,99,117,4350,2011
DC,50,VT,VERMONT,84,106,3668,2011
DC,19,IA,IOWA,83,94,3313,2011
DC,35,NM,NEW MEXICO,83,114,4894,2011
DC,20,KS,KANSAS,76,101,3032,2011
DC,15,HI,HAWAII,75,118,4265,2011
DC,5,AR,ARKANSAS,72,88,3308,2011
DC,23,ME,MAINE,72,89,2994,2011
DC,49,UT,UTAH,65,94,2440,2011
DC,28,MS,MISSISSIPPI,63,75,2448,2011
DC,32,NV,NEVADA,62,77,2348,2011
DC,31,NE,NEBRASKA,60,78,2902,2011
DC,54,WV,WEST VIRGINIA,57,75,2379,2011
DC,40,OK,OKLAHOMA,54,76,2364,2011
DC,2,AK,ALASKA,42,57,1866,2011
DC,30,MT,MONTANA,38,47,1151,2011
DC,38,ND,NORTH DAKOTA,23,28,985,2011
DC,16,ID,IDAHO,21,22,601,2011
DC,46,SD,SOUTH DAKOTA,19,23,1007,2011
DC,56,WY,WYOMING,13,16,448,2011
FL,96,FL,FL Total Mig - US & For,272155,464921,13341510,2011
FL,97,FL,FL Total Mig - US,263968,448771,13030882,2011
FL,98,FL,FL Total Mig - Foreign,8187,16150,310627,2011
FL,12,FL,FL Non-Migrants,6850795,13822107,343925520,2011
FL,36,NY,NEW YORK,28304,46114,1391782,2011
FL,13,GA,GEORGIA,20425,37086,796267,2011
FL,48,TX,TEXAS,14220,25376,600006,2011
FL,6,CA,CALIFORNIA,13649,21675,593474,2011
FL,34,NJ,NEW JERSEY,13153,21885,930734,2011
FL,42,PA,PENNSYLVANIA,12392,20211,683352,2011
FL,37,NC,NORTH CAROLINA,11998,22244,560434,2011
FL,39,OH,OHIO,11131,18746,598515,2011
FL,51,VA,VIRGINIA,10560,19740,636291,2011
FL,17,IL,ILLINOIS,9931,16581,696968,2011
FL,26,MI,MICHIGAN,9086,15129,469965,2011
FL,25,MA,MASSACHUSETTS,8826,13641,451598,2011
FL,57,FR,Foreign,8187,16150,310627,2011
FL,47,TN,TENNESSEE,7291,13083,289496,2011
FL,1,AL,ALABAMA,6569,12064,247705,2011
FL,24,MD,MARYLAND,6529,10946,394815,2011
FL,45,SC,SOUTH CAROLINA,5958,10421,221749,2011
FL,18,IN,INDIANA,5859,10067,274530,2011
FL,9,CT,CONNECTICUT,5309,8852,332533,2011
FL,8,CO,COLORADO,4212,7162,217305,2011
FL,29,MO,MISSOURI,4056,6948,208867,2011
FL,21,KY,KENTUCKY,3986,6980,181567,2011
FL,4,AZ,ARIZONA,3710,6162,156391,2011
FL,55,WI,WISCONSIN,3694,5932,236852,2011
FL,53,WA,WASHINGTON,3334,5686,141247,2011
FL,22,LA,LOUISIANA,3207,5392,116910,2011
FL,27,MN,MINNESOTA,2800,4509,180307,2011
FL,32,NV,NEVADA,2645,4364,111373,2011
FL,33,NH,NEW HAMPSHIRE,2628,3982,114506,2011
FL,28,MS,MISSISSIPPI,2473,4522,84779,2011
FL,23,ME,MAINE,2259,3394,81008,2011
FL,44,RI,RHODE ISLAND,2004,3353,98275,2011
FL,40,OK,OKLAHOMA,1966,3400,68995,2011
FL,20,KS,KANSAS,1931,3354,83583,2011
FL,54,WV,WEST VIRGINIA,1823,2870,60682,2011
FL,5,AR,ARKANSAS,1759,2986,74470,2011
FL,19,IA,IOWA,1536,2560,91210,2011
FL,41,OR,OREGON,1434,2239,58478,2011
FL,35,NM,NEW MEXICO,1401,2259,55600,2011
FL,15,HI,HAWAII,1345,2580,49393,2011
FL,10,DE,DELAWARE,1105,1870,56988,2011
FL,49,UT,UTAH,1067,2139,40561,2011
FL,50,VT,VERMONT,1007,1439,65541,2011
FL,31,NE,NEBRASKA,982,1757,48517,2011
FL,2,AK,ALASKA,883,1665,35860,2011
FL,56,WY,WYOMING,711,1055,21398,2011
FL,11,DC,DISTRICT OF COLUMBIA,703,908,48627,2011
FL,46,SD,SOUTH DAKOTA,626,951,20085,2011
FL,16,ID,IDAHO,582,1035,19367,2011
FL,30,MT,MONTANA,529,805,16173,2011
FL,38,ND,NORTH DAKOTA,380,652,15751,2011
GA,96,GA,GA Total Mig - US & For,119880,234410,5004696,2011
GA,97,GA,GA Total Mig - US,116870,227748,4882029,2011
GA,98,GA,GA Total Mig - Foreign,3010,6662,122667,2011
GA,13,GA,GA Non-Migrants,3248903,7394885,170667651,2011
GA,12,FL,FLORIDA,19709,36699,731121,2011
GA,1,AL,ALABAMA,8309,16164,278141,2011
GA,37,NC,NORTH CAROLINA,7071,14016,297452,2011
GA,48,TX,TEXAS,6685,14322,302502,2011
GA,45,SC,SOUTH CAROLINA,6680,13061,234389,2011
GA,36,NY,NEW YORK,6396,11829,256889,2011
GA,47,TN,TENNESSEE,5981,11723,225262,2011
GA,6,CA,CALIFORNIA,5782,11000,272202,2011
GA,51,VA,VIRGINIA,4497,9015,216750,2011
GA,39,OH,OHIO,3803,7462,189516,2011
GA,17,IL,ILLINOIS,3495,6807,194408,2011
GA,42,PA,PENNSYLVANIA,3058,5535,142525,2011
GA,57,FR,Foreign,3010,6662,122667,2011
GA,26,MI,MICHIGAN,2866,5414,107547,2011
GA,34,NJ,NEW JERSEY,2748,5409,137776,2011
GA,24,MD,MARYLAND,2375,4513,116761,2011
GA,22,LA,LOUISIANA,1999,3844,67091,2011
GA,28,MS,MISSISSIPPI,1804,3501,56623,2011
GA,21,KY,KENTUCKY,1707,3739,68995,2011
GA,18,IN,INDIANA,1692,3331,64884,2011
GA,29,MO,MISSOURI,1549,3066,63686,2011
GA,53,WA,WASHINGTON,1538,3318,67421,2011
GA,8,CO,COLORADO,1463,3118,71100,2011
GA,25,MA,MASSACHUSETTS,1440,2565,72696,2011
GA,4,AZ,ARIZONA,1410,2916,62324,2011
GA,20,KS,KANSAS,1080,2562,52825,2011
GA,9,CT,CONNECTICUT,1063,2039,65676,2011
GA,55,WI,WISCONSIN,1042,1946,56213,2011
GA,27,MN,MINNESOTA,934,1811,60432,2011
GA,40,OK,OKLAHOMA,909,1883,33127,2011
GA,5,AR,ARKANSAS,832,1678,35948,2011
GA,32,NV,NEVADA,717,1362,26466,2011
GA,15,HI,HAWAII,618,1543,24381,2011
GA,35,NM,NEW MEXICO,498,923,20994,2011
GA,19,IA,IOWA,481,894,19374,2011
GA,2,AK,ALASKA,472,1141,19390,2011
GA,41,OR,OREGON,449,763,16834,2011
GA,49,UT,UTAH,423,995,16270,2011
GA,54,WV,WEST VIRGINIA,420,768,15226,2011
GA,11,DC,DISTRICT OF COLUMBIA,380,554,19287,2011
GA,31,NE,NEBRASKA,345,659,15865,2011
GA,33,NH,NEW HAMPSHIRE,341,608,17081,2011
GA,10,DE,DELAWARE,327,620,13023,2011
GA,23,ME,MAINE,296,500,12326,2011
GA,44,RI,RHODE ISLAND,276,516,13767,2011
GA,16,ID,IDAHO,200,406,5786,2011
GA,30,MT,MONTANA,190,311,5532,2011
GA,56,WY,WYOMING,144,234,4385,2011
GA,38,ND,NORTH DAKOTA,128,265,4382,2011
GA,46,SD,SOUTH DAKOTA,127,222,5016,2011
GA,50,VT,VERMONT,121,178,4366,2011
HI,96,HI,HI Total Mig - US & For,25607,50180,1078153,2011
HI,97,HI,HI Total Mig - US,23981,46639,1001042,2011
HI,98,HI,HI Total Mig - Foreign,1626,3541,77111,2011
HI,15,HI,HI Non-Migrants,497159,1023673,26589704,2011
HI,6,CA,CALIFORNIA,5019,8847,228832,2011
HI,48,TX,TEXAS,1772,3900,81182,2011
HI,53,WA,WASHINGTON,1770,3606,67510,2011
HI,57,FR,Foreign,1626,3541,77111,2011
HI,12,FL,FLORIDA,1288,2350,47884,2011
HI,51,VA,VIRGINIA,1065,2491,57162,2011
HI,32,NV,NEVADA,813,1449,27484,2011
HI,36,NY,NEW YORK,793,1373,33737,2011
HI,37,NC,NORTH CAROLINA,765,1847,28156,2011
HI,13,GA,GEORGIA,724,1653,28067,2011
HI,4,AZ,ARIZONA,711,1367,33319,2011
HI,41,OR,OREGON,698,1180,24926,2011
HI,8,CO,COLORADO,682,1327,34309,2011
HI,17,IL,ILLINOIS,543,939,21463,2011
HI,24,MD,MARYLAND,478,1018,26940,2011
HI,39,OH,OHIO,387,684,14648,2011
HI,29,MO,MISSOURI,384,804,14590,2011
HI,45,SC,SOUTH CAROLINA,381,810,15962,2011
HI,42,PA,PENNSYLVANIA,370,587,13450,2011
HI,2,AK,ALASKA,357,759,15082,2011
HI,26,MI,MICHIGAN,334,570,10393,2011
HI,34,NJ,NEW JERSEY,307,501,12566,2011
HI,49,UT,UTAH,300,665,9699,2011
HI,47,TN,TENNESSEE,298,612,11602,2011
HI,25,MA,MASSACHUSETTS,284,418,11986,2011
HI,9,CT,CONNECTICUT,278,526,12284,2011
HI,1,AL,ALABAMA,277,674,11902,2011
HI,40,OK,OKLAHOMA,256,629,9493,2011
HI,20,KS,KANSAS,216,535,9092,2011
HI,55,WI,WISCONSIN,210,337,7286,2011
HI,27,MN,MINNESOTA,207,331,7757,2011
HI,22,LA,LOUISIANA,203,447,6597,2011
HI,18,IN,INDIANA,201,330,5689,2011
HI,21,KY,KENTUCKY,196,461,6719,2011
HI,16,ID,IDAHO,180,329,5747,2011
HI,35,NM,NEW MEXICO,161,292,6443,2011
HI,19,IA,IOWA,116,202,4314,2011
HI,28,MS,MISSISSIPPI,115,213,3708,2011
HI,30,MT,MONTANA,108,221,3985,2011
HI,5,AR,ARKANSAS,96,220,3091,2011
HI,44,RI,RHODE ISLAND,83,201,4401,2011
HI,23,ME,MAINE,79,149,2726,2011
HI,31,NE,NEBRASKA,79,157,3088,2011
HI,33,NH,NEW HAMPSHIRE,70,104,1960,2011
HI,56,WY,WYOMING,66,110,2025,2011
HI,11,DC,DISTRICT OF COLUMBIA,60,80,4454,2011
HI,54,WV,WEST VIRGINIA,51,93,1794,2011
HI,38,ND,NORTH DAKOTA,45,76,1599,2011
HI,10,DE,DELAWARE,41,65,1444,2011
HI,50,VT,VERMONT,37,50,903,2011
HI,46,SD,SOUTH DAKOTA,27,50,1591,2011
ID,96,ID,ID Total Mig - US & For,21408,44374,916562,2011
ID,97,ID,ID Total Mig - US,20993,43680,891073,2011
ID,98,ID,ID Total Mig - Foreign,415,694,25488,2011
ID,16,ID,ID Non-Migrants,517136,1225411,25094092,2011
ID,53,WA,WASHINGTON,3742,7322,145400,2011
ID,6,CA,CALIFORNIA,3337,6876,171736,2011
ID,49,UT,UTAH,1945,4627,69855,2011
ID,41,OR,OREGON,1865,3891,64129,2011
ID,32,NV,NEVADA,996,2109,39081,2011
ID,4,AZ,ARIZONA,957,2226,38654,2011
ID,30,MT,MONTANA,807,1559,29776,2011
ID,48,TX,TEXAS,783,1761,35177,2011
ID,8,CO,COLORADO,686,1400,29790,2011
ID,56,WY,WYOMING,465,1023,21129,2011
ID,57,FR,Foreign,415,694,25488,2011
ID,12,FL,FLORIDA,404,794,16911,2011
ID,2,AK,ALASKA,369,739,18574,2011
ID,17,IL,ILLINOIS,266,507,18584,2011
ID,51,VA,VIRGINIA,263,595,13885,2011
ID,36,NY,NEW YORK,250,478,11761,2011
ID,13,GA,GEORGIA,247,495,10524,2011
ID,37,NC,NORTH CAROLINA,246,527,10130,2011
ID,27,MN,MINNESOTA,203,394,11645,2011
ID,42,PA,PENNSYLVANIA,183,336,10193,2011
ID,29,MO,MISSOURI,179,406,7476,2011
ID,26,MI,MICHIGAN,172,326,6090,2011
ID,35,NM,NEW MEXICO,171,379,8902,2011
ID,39,OH,OHIO,157,347,7557,2011
ID,40,OK,OKLAHOMA,156,356,5263,2011
ID,20,KS,KANSAS,151,315,5815,2011
ID,15,HI,HAWAII,148,293,5554,2011
ID,47,TN,TENNESSEE,147,318,6825,2011
ID,55,WI,WISCONSIN,141,265,6335,2011
ID,19,IA,IOWA,135,258,5710,2011
ID,18,IN,INDIANA,119,236,4418,2011
ID,31,NE,NEBRASKA,106,235,3996,2011
ID,45,SC,SOUTH CAROLINA,106,173,3426,2011
ID,38,ND,NORTH DAKOTA,105,224,5060,2011
ID,24,MD,MARYLAND,103,207,4992,2011
ID,46,SD,SOUTH DAKOTA,99,179,3462,2011
ID,22,LA,LOUISIANA,97,202,3609,2011
ID,21,KY,KENTUCKY,91,191,3501,2011
ID,34,NJ,NEW JERSEY,90,141,3464,2011
ID,25,MA,MASSACHUSETTS,80,124,4282,2011
ID,1,AL,ALABAMA,76,167,3127,2011
ID,5,AR,ARKANSAS,75,173,3146,2011
ID,28,MS,MISSISSIPPI,65,137,2083,2011
ID,9,CT,CONNECTICUT,49,103,3965,2011
ID,33,NH,NEW HAMPSHIRE,46,81,1803,2011
ID,23,ME,MAINE,39,58,1582,2011
ID,50,VT,VERMONT,21,31,493,2011
ID,54,WV,WEST VIRGINIA,19,36,547,2011
ID,11,DC,DISTRICT OF COLUMBIA,13,19,617,2011
ID,44,RI,RHODE ISLAND,12,14,470,2011
ID,10,DE,DELAWARE,11,27,570,2011
IL,96,IL,IL Total Mig - US & For,93055,164439,4578547,2011
IL,97,IL,IL Total Mig - US,91245,160779,4478311,2011
IL,98,IL,IL Total Mig - Foreign,1810,3660,100237,2011
IL,17,IL,IL Non-Migrants,4808090,10618213,301246668,2011
IL,18,IN,INDIANA,7706,14429,292505,2011
IL,6,CA,CALIFORNIA,6663,11639,382122,2011
IL,55,WI,WISCONSIN,6277,10958,272767,2011
IL,29,MO,MISSOURI,6089,10655,251158,2011
IL,12,FL,FLORIDA,6040,10016,263514,2011
IL,26,MI,MICHIGAN,5547,8670,269277,2011
IL,48,TX,TEXAS,5096,9780,277175,2011
IL,19,IA,IOWA,3867,6889,145593,2011
IL,39,OH,OHIO,3728,6157,214284,2011
IL,36,NY,NEW YORK,3521,5300,232644,2011
IL,13,GA,GEORGIA,2620,5003,122583,2011
IL,4,AZ,ARIZONA,2593,4940,112705,2011
IL,27,MN,MINNESOTA,2384,4038,128937,2011
IL,51,VA,VIRGINIA,2173,4003,123546,2011
IL,47,TN,TENNESSEE,2016,3706,78451,2011
IL,42,PA,PENNSYLVANIA,1907,3262,126929,2011
IL,37,NC,NORTH CAROLINA,1881,3618,88396,2011
IL,8,CO,COLORADO,1820,3127,88956,2011
IL,57,FR,Foreign,1810,3660,100237,2011
IL,21,KY,KENTUCKY,1527,2897,59391,2011
IL,25,MA,MASSACHUSETTS,1473,2195,94522,2011
IL,53,WA,WASHINGTON,1455,2675,80312,2011
IL,34,NJ,NEW JERSEY,1394,2587,123318,2011
IL,32,NV,NEVADA,1111,1957,44409,2011
IL,24,MD,MARYLAND,1034,1784,63893,2011
IL,20,KS,KANSAS,1005,1829,47648,2011
IL,5,AR,ARKANSAS,812,1589,31549,2011
IL,1,AL,ALABAMA,767,1501,32344,2011
IL,9,CT,CONNECTICUT,750,1270,67436,2011
IL,45,SC,SOUTH CAROLINA,749,1336,36483,2011
IL,28,MS,MISSISSIPPI,728,1438,22881,2011
IL,40,OK,OKLAHOMA,716,1399,32899,2011
IL,22,LA,LOUISIANA,671,1192,25060,2011
IL,31,NE,NEBRASKA,611,1107,30468,2011
IL,41,OR,OREGON,591,984,24661,2011
IL,11,DC,DISTRICT OF COLUMBIA,512,612,30422,2011
IL,49,UT,UTAH,474,1013,23893,2011
IL,15,HI,HAWAII,410,747,15458,2011
IL,35,NM,NEW MEXICO,395,697,15000,2011
IL,2,AK,ALASKA,255,465,10385,2011
IL,16,ID,IDAHO,206,417,7555,2011
IL,46,SD,SOUTH DAKOTA,204,392,7932,2011
IL,33,NH,NEW HAMPSHIRE,193,327,13295,2011
IL,38,ND,NORTH DAKOTA,192,337,7391,2011
IL,54,WV,WEST VIRGINIA,183,308,12809,2011
IL,10,DE,DELAWARE,161,299,9126,2011
IL,56,WY,WYOMING,160,303,5538,2011
IL,30,MT,MONTANA,158,244,5295,2011
IL,23,ME,MAINE,157,249,7571,2011
IL,44,RI,RHODE ISLAND,156,261,12727,2011
IL,50,VT,VERMONT,107,178,5100,2011
IN,96,IN,IN Total Mig - US & For,51537,101595,2159366,2011
IN,97,IN,IN Total Mig - US,50934,100414,2138071,2011
IN,98,IN,IN Total Mig - Foreign,603,1181,21295,2011
IN,18,IN,IN Non-Migrants,2396785,5341854,126807541,2011
IN,17,IL,ILLINOIS,9255,18555,367347,2011
IN,39,OH,OHIO,4694,9074,200144,2011
IN,21,KY,KENTUCKY,4505,8943,156552,2011
IN,12,FL,FLORIDA,3883,7116,143210,2011
IN,26,MI,MICHIGAN,3879,7532,167866,2011
IN,6,CA,CALIFORNIA,2331,4460,106108,2011
IN,48,TX,TEXAS,2311,4917,94141,2011
IN,47,TN,TENNESSEE,1641,3311,60467,2011
IN,13,GA,GEORGIA,1362,2757,55727,2011
IN,36,NY,NEW YORK,1186,2243,61604,2011
IN,37,NC,NORTH CAROLINA,1152,2279,48843,2011
IN,29,MO,MISSOURI,1113,2281,52254,2011
IN,55,WI,WISCONSIN,1019,1981,47505,2011
IN,4,AZ,ARIZONA,1014,2011,44997,2011
IN,42,PA,PENNSYLVANIA,967,1864,49619,2011
IN,51,VA,VIRGINIA,908,1871,49753,2011
IN,8,CO,COLORADO,753,1433,33919,2011
IN,45,SC,SOUTH CAROLINA,613,1212,25909,2011
IN,57,FR,Foreign,603,1181,21295,2011
IN,53,WA,WASHINGTON,596,1225,26418,2011
IN,1,AL,ALABAMA,583,1169,21910,2011
IN,27,MN,MINNESOTA,542,1053,24130,2011
IN,34,NJ,NEW JERSEY,459,896,23840,2011
IN,19,IA,IOWA,458,964,20921,2011
IN,24,MD,MARYLAND,447,873,23235,2011
IN,32,NV,NEVADA,435,816,16651,2011
IN,22,LA,LOUISIANA,406,812,16384,2011
IN,25,MA,MASSACHUSETTS,403,703,25436,2011
IN,20,KS,KANSAS,387,823,20987,2011
IN,40,OK,OKLAHOMA,380,836,14080,2011
IN,28,MS,MISSISSIPPI,337,688,10462,2011
IN,5,AR,ARKANSAS,325,667,10639,2011
IN,41,OR,OREGON,299,558,13380,2011
IN,9,CT,CONNECTICUT,244,452,14820,2011
IN,49,UT,UTAH,224,563,8799,2011
IN,54,WV,WEST VIRGINIA,212,452,8980,2011
IN,35,NM,NEW MEXICO,207,417,7654,2011
IN,31,NE,NEBRASKA,189,366,8785,2011
IN,15,HI,HAWAII,162,327,5630,2011
IN,16,ID,IDAHO,131,259,5469,2011
IN,2,AK,ALASKA,121,238,5014,2011
IN,46,SD,SOUTH DAKOTA,101,183,6667,2011
IN,56,WY,WYOMING,99,186,4082,2011
IN,11,DC,DISTRICT OF COLUMBIA,91,113,4078,2011
IN,30,MT,MONTANA,91,172,3160,2011
IN,38,ND,NORTH DAKOTA,87,137,3760,2011
IN,33,NH,NEW HAMPSHIRE,85,139,6345,2011
IN,23,ME,MAINE,75,126,1993,2011
IN,10,DE,DELAWARE,72,170,3195,2011
IN,44,RI,RHODE ISLAND,59,99,3548,2011
IN,50,VT,VERMONT,41,92,1654,2011
IA,96,IA,IA Total Mig - US & For,28482,54602,1156525,2011
IA,97,IA,IA Total Mig - US,28198,54032,1143514,2011
IA,98,IA,IA Total Mig - Foreign,284,570,13011,2011
IA,19,IA,IA Non-Migrants,1144466,2490932,65485671,2011
IA,17,IL,ILLINOIS,4761,8636,186652,2011
IA,31,NE,NEBRASKA,2787,5503,103689,2011
IA,27,MN,MINNESOTA,2233,4040,93370,2011
IA,6,CA,CALIFORNIA,1593,3060,63624,2011
IA,29,MO,MISSOURI,1593,3214,60701,2011
IA,48,TX,TEXAS,1397,2954,56085,2011
IA,55,WI,WISCONSIN,1388,2475,57887,2011
IA,12,FL,FLORIDA,939,1633,35239,2011
IA,8,CO,COLORADO,869,1605,35159,2011
IA,46,SD,SOUTH DAKOTA,838,1502,33183,2011
IA,4,AZ,ARIZONA,828,1610,31428,2011
IA,20,KS,KANSAS,703,1434,33285,2011
IA,26,MI,MICHIGAN,633,1272,33737,2011
IA,18,IN,INDIANA,561,1167,20940,2011
IA,53,WA,WASHINGTON,477,823,17178,2011
IA,37,NC,NORTH CAROLINA,463,933,20975,2011
IA,39,OH,OHIO,444,900,21903,2011
IA,13,GA,GEORGIA,429,877,18873,2011
IA,36,NY,NEW YORK,428,731,19648,2011
IA,51,VA,VIRGINIA,386,780,19877,2011
IA,42,PA,PENNSYLVANIA,352,706,17402,2011
IA,47,TN,TENNESSEE,335,733,14106,2011
IA,40,OK,OKLAHOMA,298,609,10785,2011
IA,57,FR,Foreign,284,570,13011,2011
IA,5,AR,ARKANSAS,248,509,8218,2011
IA,32,NV,NEVADA,247,469,9379,2011
IA,41,OR,OREGON,221,406,7409,2011
IA,21,KY,KENTUCKY,207,461,11441,2011
IA,34,NJ,NEW JERSEY,205,407,10866,2011
IA,49,UT,UTAH,196,487,7120,2011
IA,45,SC,SOUTH CAROLINA,194,383,8162,2011
IA,24,MD,MARYLAND,177,318,9609,2011
IA,1,AL,ALABAMA,163,326,6954,2011
IA,25,MA,MASSACHUSETTS,148,251,6341,2011
IA,38,ND,NORTH DAKOTA,148,260,5151,2011
IA,35,NM,NEW MEXICO,144,284,5568,2011
IA,56,WY,WYOMING,131,253,5116,2011
IA,22,LA,LOUISIANA,119,244,4640,2011
IA,28,MS,MISSISSIPPI,119,241,3635,2011
IA,15,HI,HAWAII,118,236,3659,2011
IA,9,CT,CONNECTICUT,117,230,7317,2011
IA,16,ID,IDAHO,114,281,40,2011
IA,30,MT,MONTANA,100,174,2911,2011
IA,2,AK,ALASKA,78,150,2783,2011
IA,33,NH,NEW HAMPSHIRE,58,106,2361,2011
IA,23,ME,MAINE,45,84,2199,2011
IA,10,DE,DELAWARE,43,84,1965,2011
IA,54,WV,WEST VIRGINIA,38,61,1409,2011
IA,11,DC,DISTRICT OF COLUMBIA,35,46,1562,2011
IA,50,VT,VERMONT,29,52,1438,2011
IA,44,RI,RHODE ISLAND,21,32,534,2011
KS,96,KS,KS Total Mig - US & For,34487,70853,1523117,2011
KS,97,KS,KS Total Mig - US,33661,68911,1483599,2011
KS,98,KS,KS Total Mig - Foreign,826,1942,39518,2011
KS,20,KS,KS Non-Migrants,1025543,2282124,59377266,2011
KS,29,MO,MISSOURI,8563,15544,411013,2011
KS,48,TX,TEXAS,3157,6987,130862,2011
KS,40,OK,OKLAHOMA,2069,4390,69308,2011
KS,6,CA,CALIFORNIA,1820,3797,72741,2011
KS,8,CO,COLORADO,1612,3340,61295,2011
KS,12,FL,FLORIDA,1167,2369,44915,2011
KS,31,NE,NEBRASKA,1156,2196,51603,2011
KS,17,IL,ILLINOIS,991,1988,49214,2011
KS,4,AZ,ARIZONA,838,1851,33110,2011
KS,57,FR,Foreign,826,1942,39518,2011
KS,13,GA,GEORGIA,773,1787,33246,2011
KS,19,IA,IOWA,677,1278,31046,2011
KS,37,NC,NORTH CAROLINA,666,1560,30353,2011
KS,36,NY,NEW YORK,645,1379,31482,2011
KS,51,VA,VIRGINIA,638,1604,35950,2011
KS,53,WA,WASHINGTON,610,1379,28683,2011
KS,39,OH,OHIO,540,1062,24733,2011
KS,5,AR,ARKANSAS,533,1144,22660,2011
KS,26,MI,MICHIGAN,518,1062,34637,2011
KS,27,MN,MINNESOTA,458,948,23858,2011
KS,47,TN,TENNESSEE,454,981,17758,2011
KS,18,IN,INDIANA,411,904,17267,2011
KS,42,PA,PENNSYLVANIA,409,843,17928,2011
KS,55,WI,WISCONSIN,352,678,16706,2011
KS,1,AL,ALABAMA,327,766,14172,2011
KS,35,NM,NEW MEXICO,323,678,11471,2011
KS,45,SC,SOUTH CAROLINA,299,672,11644,2011
KS,21,KY,KENTUCKY,293,746,13963,2011
KS,32,NV,NEVADA,288,576,11245,2011
KS,22,LA,LOUISIANA,283,611,11980,2011
KS,24,MD,MARYLAND,274,534,13688,2011
KS,41,OR,OREGON,246,478,7955,2011
KS,34,NJ,NEW JERSEY,228,466,12647,2011
KS,49,UT,UTAH,210,489,7387,2011
KS,46,SD,SOUTH DAKOTA,204,368,6922,2011
KS,15,HI,HAWAII,196,513,8635,2011
KS,28,MS,MISSISSIPPI,179,354,6186,2011
KS,25,MA,MASSACHUSETTS,171,307,9069,2011
KS,2,AK,ALASKA,165,431,8792,2011
KS,56,WY,WYOMING,160,325,6591,2011
KS,38,ND,NORTH DAKOTA,134,266,6840,2011
KS,16,ID,IDAHO,131,298,3921,2011
KS,30,MT,MONTANA,106,216,3012,2011
KS,9,CT,CONNECTICUT,84,162,4089,2011
