Inflow_State,y1_statefips,Origin_State,Origin_Extended_Name,Num_Returns,Num_Exceptions,Adj_Gross_Income,Year
IA,,UT,UTAH,196,440,"8,639",2008
IA,,MA,MASSACHUSETTS,191,279,"8,365",2008
IA,,AL,ALABAMA,190,385,"8,246",2008
IA,,LA,LOUISIANA,164,294,"6,688",2008
IA,,NM,NEW MEXICO,164,327,"7,459",2008
IA,,NJ,NEW JERSEY,158,253,"7,440",2008
IA,,WY,WYOMING,144,262,"6,016",2008
IA,,ND,NORTH DAKOTA,142,293,"6,291",2008
IA,,MS,MISSISSIPPI,140,268,"5,090",2008
IA,,MT,MONTANA,137,264,"5,431",2008
IA,,ID,IDAHO,123,276,"4,884",2008
IA,,HI,HAWAII,116,188,"3,800",2008
IA,,CT,CONNECTICUT,110,212,"8,748",2008
IA,,AK,ALASKA,99,192,"3,486",2008
IA,,DC,DISTRICT OF COLUMBIA,84,98,"4,118",2008
IA,,ME,MAINE,55,95,"2,498",2008
IA,,NH,NEW HAMPSHIRE,49,89,"2,627",2008
IA,,WV,WEST VIRGINIA,41,73,"2,233",2008
IA,,DE,DELAWARE,30,54,"1,621",2008
IA,,RI,RHODE ISLAND,25,35,787,2008
IA,,VT,VERMONT,19,39,996,2008
KS,,KS,KS Total Mig - US & For,"40,339","78,390","1,964,727",2008
KS,,KS,KS Total Mig - US,"39,415","76,509","1,928,194",2008
KS,,KS,KS Total Mig - Foreign,924,"1,881","36,533",2008
KS,,KS,KS Non-Migrants,"1,018,723","2,241,185","59,755,733",2008
KS,,MO,MISSOURI,"9,529","16,749","389,745",2008
KS,,TX,TEXAS,"4,414","9,632","224,505",2008
KS,,OK,OKLAHOMA,"2,870","5,843","106,398",2008
KS,,CO,COLORADO,"2,112","3,988","87,918",2008
KS,,CA,CALIFORNIA,"2,086","3,703","99,609",2008
KS,,FL,FLORIDA,"1,335","2,404","112,099",2008
KS,,NE,NEBRASKA,"1,314","2,540","51,407",2008
KS,,IL,ILLINOIS,"1,182","2,095","60,280",2008
KS,,AZ,ARIZONA,"1,042","1,967","53,041",2008
KS,,FR,Foreign,924,"1,881","36,533",2008
KS,,WA,WASHINGTON,847,"1,747","42,173",2008
KS,,IA,IOWA,817,"1,588","45,642",2008
KS,,GA,GEORGIA,744,"1,663","39,765",2008
KS,,NC,NORTH CAROLINA,732,"1,548","39,096",2008
KS,,VA,VIRGINIA,719,"1,604","39,722",2008
KS,,AR,ARKANSAS,702,"1,382","31,108",2008
KS,,NY,NEW YORK,623,"1,096","24,669",2008
KS,,MN,MINNESOTA,601,"1,146","31,473",2008
KS,,TN,TENNESSEE,566,"1,237","27,464",2008
KS,,OH,OHIO,481,992,"24,331",2008
KS,,IN,INDIANA,456,988,"22,003",2008
KS,,NM,NEW MEXICO,420,906,"16,697",2008
KS,,PA,PENNSYLVANIA,377,750,"31,650",2008
KS,,NV,NEVADA,371,633,"90,610",2008
KS,,OR,OREGON,368,650,"15,282",2008
KS,,MI,MICHIGAN,352,705,"15,281",2008
KS,,LA,LOUISIANA,329,705,"11,521",2008
KS,,KY,KENTUCKY,328,711,"16,516",2008
KS,,AL,ALABAMA,299,674,"12,935",2008
KS,,SC,SOUTH CAROLINA,299,577,"17,694",2008
KS,,WI,WISCONSIN,293,615,"15,764",2008
KS,,UT,UTAH,263,594,"10,964",2008
KS,,MD,MARYLAND,261,533,"11,571",2008
KS,,SD,SOUTH DAKOTA,241,490,"10,885",2008
KS,,MA,MASSACHUSETTS,228,368,"11,510",2008
KS,,NJ,NEW JERSEY,211,412,"12,552",2008
KS,,WY,WYOMING,205,398,"8,717",2008
KS,,HI,HAWAII,197,470,"7,685",2008
KS,,MS,MISSISSIPPI,180,366,"6,101",2008
KS,,ID,IDAHO,170,395,"6,796",2008
KS,,MT,MONTANA,153,314,"5,140",2008
KS,,AK,ALASKA,134,271,"6,038",2008
KS,,CT,CONNECTICUT,103,192,"7,965",2008
KS,,ND,NORTH DAKOTA,92,204,"4,516",2008
KS,,DC,DISTRICT OF COLUMBIA,74,91,"2,423",2008
KS,,ME,MAINE,73,152,"2,801",2008
KS,,NH,NEW HAMPSHIRE,66,126,"9,260",2008
KS,,WV,WEST VIRGINIA,60,118,"1,999",2008
KS,,DE,DELAWARE,40,78,"2,052",2008
KS,,RI,RHODE ISLAND,34,69,"2,256",2008
KS,,VT,VERMONT,22,30,568,2008
KY,,KY,KY Total Mig - US & For,"42,040","82,727","1,819,805",2008
KY,,KY,KY Total Mig - US,"41,152","80,994","1,788,201",2008
KY,,KY,KY Total Mig - Foreign,888,"1,733","31,603",2008
KY,,KY,KY Non-Migrants,"1,486,009","3,241,396","75,302,651",2008
KY,,OH,OHIO,"5,283","9,574","207,553",2008
KY,,TN,TENNESSEE,"5,215","10,648","185,637",2008
KY,,IN,INDIANA,"5,026","9,630","180,593",2008
KY,,FL,FLORIDA,"3,268","5,942","191,762",2008
KY,,TX,TEXAS,"2,180","4,851","115,526",2008
KY,,IL,ILLINOIS,"1,619","3,066","80,799",2008
KY,,GA,GEORGIA,"1,593","3,388","74,101",2008
KY,,NC,NORTH CAROLINA,"1,498","3,081","66,334",2008
KY,,CA,CALIFORNIA,"1,397","2,623","67,387",2008
KY,,VA,VIRGINIA,"1,228","2,405","54,784",2008
KY,,FR,Foreign,888,"1,733","31,603",2008
KY,,NY,NEW YORK,840,"1,490","32,068",2008
KY,,MO,MISSOURI,835,"1,667","38,081",2008
KY,,AL,ALABAMA,800,"1,770","35,838",2008
KY,,MI,MICHIGAN,798,"1,626","34,508",2008
KY,,SC,SOUTH CAROLINA,784,"1,579","43,672",2008
KY,,WV,WEST VIRGINIA,687,"1,425","24,894",2008
KY,,PA,PENNSYLVANIA,622,"1,193","29,194",2008
KY,,WA,WASHINGTON,607,"1,241","25,791",2008
KY,,CO,COLORADO,557,"1,056","28,917",2008
KY,,AZ,ARIZONA,543,"1,042","22,911",2008
KY,,KS,KANSAS,467,"1,179","20,807",2008
KY,,LA,LOUISIANA,462,"1,002","17,801",2008
KY,,MD,MARYLAND,392,771,"17,362",2008
KY,,OK,OKLAHOMA,343,769,"13,316",2008
KY,,MS,MISSISSIPPI,337,712,"13,581",2008
KY,,WI,WISCONSIN,332,631,"17,847",2008
KY,,AR,ARKANSAS,308,645,"11,363",2008
KY,,NJ,NEW JERSEY,281,477,"12,692",2008
KY,,NV,NEVADA,256,445,"11,009",2008
KY,,MN,MINNESOTA,248,486,"16,608",2008
KY,,MA,MASSACHUSETTS,233,404,"10,746",2008
KY,,OR,OREGON,232,403,"7,406",2008
KY,,IA,IOWA,215,480,"10,695",2008
KY,,AK,ALASKA,185,447,"7,857",2008
KY,,HI,HAWAII,185,415,"5,441",2008
KY,,UT,UTAH,150,308,"6,836",2008
KY,,CT,CONNECTICUT,143,269,"8,634",2008
KY,,NM,NEW MEXICO,135,276,"5,306",2008
KY,,ID,IDAHO,115,255,"4,383",2008
KY,,DC,DISTRICT OF COLUMBIA,100,123,"5,573",2008
KY,,NE,NEBRASKA,97,202,"4,050",2008
KY,,WY,WYOMING,93,171,"2,914",2008
KY,,MT,MONTANA,88,170,"2,562",2008
KY,,NH,NEW HAMPSHIRE,68,114,"2,369",2008
KY,,ME,MAINE,66,108,"2,504",2008
KY,,RI,RHODE ISLAND,59,111,"2,184",2008
KY,,DE,DELAWARE,56,101,"2,232",2008
KY,,SD,SOUTH DAKOTA,55,104,"1,711",2008
KY,,VT,VERMONT,36,55,972,2008
KY,,ND,NORTH DAKOTA,35,64,"1,089",2008
LA,,LA,LA Total Mig - US & For,"38,355","76,353","1,732,367",2008
LA,,LA,LA Total Mig - US,"37,411","74,627","1,693,356",2008
LA,,LA,LA Total Mig - Foreign,944,"1,726","39,011",2008
LA,,LA,LA Non-Migrants,"1,511,037","3,319,473","79,788,153",2008
LA,,TX,TEXAS,"11,813","24,485","538,274",2008
LA,,MS,MISSISSIPPI,"3,186","6,651","130,089",2008
LA,,FL,FLORIDA,"2,308","4,270","134,931",2008
LA,,GA,GEORGIA,"1,769","3,645","66,705",2008
LA,,CA,CALIFORNIA,"1,748","3,079","67,917",2008
LA,,AR,ARKANSAS,"1,338","2,878","55,938",2008
LA,,AL,ALABAMA,"1,249","2,606","61,937",2008
LA,,TN,TENNESSEE,"1,156","2,271","48,204",2008
LA,,NC,NORTH CAROLINA,996,"2,064","48,520",2008
LA,,VA,VIRGINIA,971,"1,983","54,084",2008
LA,,FR,Foreign,944,"1,726","39,011",2008
LA,,NY,NEW YORK,809,"1,266","37,450",2008
LA,,OK,OKLAHOMA,731,"1,529","32,201",2008
LA,,MO,MISSOURI,708,"1,451","37,224",2008
LA,,IL,ILLINOIS,671,"1,166","26,866",2008
LA,,CO,COLORADO,670,"1,269","34,241",2008
LA,,OH,OHIO,514,"1,020","22,718",2008
LA,,WA,WASHINGTON,498,969,"20,523",2008
LA,,SC,SOUTH CAROLINA,432,850,"18,320",2008
LA,,AZ,ARIZONA,427,814,"22,326",2008
LA,,PA,PENNSYLVANIA,395,721,"17,846",2008
LA,,MI,MICHIGAN,376,768,"14,222",2008
LA,,MD,MARYLAND,345,619,"14,817",2008
LA,,KY,KENTUCKY,340,744,"11,721",2008
LA,,KS,KANSAS,331,737,"14,105",2008
LA,,IN,INDIANA,325,634,"14,101",2008
LA,,NV,NEVADA,273,497,"11,383",2008
LA,,MA,MASSACHUSETTS,270,422,"10,655",2008
LA,,NJ,NEW JERSEY,265,429,"12,879",2008
LA,,NM,NEW MEXICO,242,450,"12,461",2008
LA,,OR,OREGON,216,340,"8,221",2008
LA,,WI,WISCONSIN,210,383,"7,739",2008
LA,,MN,MINNESOTA,184,315,"7,686",2008
LA,,AK,ALASKA,164,400,"7,664",2008
LA,,HI,HAWAII,158,331,"5,921",2008
LA,,DC,DISTRICT OF COLUMBIA,150,179,"6,541",2008
LA,,UT,UTAH,141,301,"6,257",2008
LA,,IA,IOWA,127,266,"5,854",2008
LA,,CT,CONNECTICUT,122,204,"6,133",2008
LA,,NE,NEBRASKA,105,240,"3,849",2008
LA,,WY,WYOMING,101,227,"5,317",2008
LA,,ND,NORTH DAKOTA,95,209,"3,991",2008
LA,,ID,IDAHO,84,180,"5,251",2008
LA,,WV,WEST VIRGINIA,84,181,"3,880",2008
LA,,MT,MONTANA,72,135,"5,533",2008
LA,,DE,DELAWARE,49,91,"2,081",2008
LA,,NH,NEW HAMPSHIRE,46,79,"1,826",2008
LA,,ME,MAINE,43,85,"2,317",2008
LA,,SD,SOUTH DAKOTA,37,71,"1,449",2008
LA,,RI,RHODE ISLAND,35,73,"1,222",2008
LA,,VT,VERMONT,32,50,"1,965",2008
ME,,ME,ME Total Mig - US & For,"15,836","26,225","669,210",2008
ME,,ME,ME Total Mig - US,"15,363","25,496","655,563",2008
ME,,ME,ME Total Mig - Foreign,473,729,"13,647",2008
ME,,ME,ME Non-Migrants,"514,201","1,041,077","26,616,796",2008
ME,,MA,MASSACHUSETTS,"2,094","2,941","78,219",2008
ME,,FL,FLORIDA,"1,904","3,243","112,492",2008
ME,,NH,NEW HAMPSHIRE,"1,855","2,822","76,808",2008
ME,,NY,NEW YORK,835,"1,246","29,013",2008
ME,,CA,CALIFORNIA,789,"1,183","28,896",2008
ME,,VA,VIRGINIA,589,"1,142","27,432",2008
ME,,NC,NORTH CAROLINA,577,"1,064","22,919",2008
ME,,TX,TEXAS,552,"1,060","23,268",2008
ME,,FR,Foreign,473,729,"13,647",2008
ME,,CT,CONNECTICUT,451,717,"16,878",2008
ME,,PA,PENNSYLVANIA,412,739,"18,571",2008
ME,,CO,COLORADO,342,542,"17,058",2008
ME,,AZ,ARIZONA,319,555,"13,169",2008
ME,,VT,VERMONT,313,441,"9,634",2008
ME,,GA,GEORGIA,294,571,"10,813",2008
ME,,WA,WASHINGTON,288,504,"11,325",2008
ME,,SC,SOUTH CAROLINA,266,500,"12,100",2008
ME,,MD,MARYLAND,255,498,"13,578",2008
ME,,RI,RHODE ISLAND,213,315,"6,693",2008
ME,,NJ,NEW JERSEY,209,332,"16,419",2008
ME,,OH,OHIO,193,354,"8,488",2008
ME,,IL,ILLINOIS,180,282,"6,753",2008
ME,,TN,TENNESSEE,173,328,"6,049",2008
ME,,OR,OREGON,159,231,"6,337",2008
ME,,MI,MICHIGAN,151,285,"6,135",2008
ME,,HI,HAWAII,119,211,"4,001",2008
ME,,NV,NEVADA,115,198,"4,269",2008
ME,,AK,ALASKA,114,196,"4,214",2008
ME,,IN,INDIANA,114,210,"3,841",2008
ME,,MN,MINNESOTA,111,193,"4,569",2008
ME,,MO,MISSOURI,107,219,"3,818",2008
ME,,KY,KENTUCKY,106,218,"3,559",2008
ME,,AL,ALABAMA,104,194,"4,969",2008
ME,,WI,WISCONSIN,100,188,"4,964",2008
ME,,LA,LOUISIANA,95,160,"2,969",2008
ME,,NM,NEW MEXICO,91,156,"5,075",2008
ME,,UT,UTAH,91,174,"2,850",2008
ME,,MT,MONTANA,73,121,"2,651",2008
ME,,OK,OKLAHOMA,72,137,"2,166",2008
ME,,DC,DISTRICT OF COLUMBIA,71,85,"3,168",2008
ME,,AR,ARKANSAS,66,131,"2,620",2008
ME,,IA,IOWA,65,139,"2,180",2008
ME,,KS,KANSAS,60,114,"1,952",2008
ME,,MS,MISSISSIPPI,55,118,"2,254",2008
ME,,WY,WYOMING,50,95,"2,897",2008
ME,,ID,IDAHO,39,72,"1,365",2008
ME,,DE,DELAWARE,34,74,"1,987",2008
ME,,WV,WEST VIRGINIA,34,64,"2,000",2008
ME,,NE,NEBRASKA,33,76,"1,247",2008
ME,,SD,SOUTH DAKOTA,18,34,536,2008
ME,,ND,NORTH DAKOTA,13,24,394,2008
MD,,MD,MD Total Mig - US & For,"86,516","157,178","4,884,162",2008
MD,,MD,MD Total Mig - US,"83,718","151,913","4,753,811",2008
MD,,MD,MD Total Mig - Foreign,"2,798","5,265","130,351",2008
MD,,MD,MD Non-Migrants,"2,129,538","4,450,866","154,297,802",2008
MD,,VA,VIRGINIA,"13,656","24,007","777,781",2008
MD,,PA,PENNSYLVANIA,"9,029","16,896","496,741",2008
MD,,DC,DISTRICT OF COLUMBIA,"7,580","12,114","357,955",2008
MD,,FL,FLORIDA,"6,142","11,040","489,960",2008
MD,,NC,NORTH CAROLINA,"5,382","10,741","289,473",2008
MD,,NY,NEW YORK,"4,488","6,978","217,262",2008
MD,,CA,CALIFORNIA,"4,034","6,706","234,361",2008
MD,,TX,TEXAS,"3,590","7,484","221,501",2008
MD,,GA,GEORGIA,"3,014","6,109","159,569",2008
MD,,DE,DELAWARE,"2,932","5,313","155,406",2008
MD,,FR,Foreign,"2,798","5,265","130,351",2008
MD,,WV,WEST VIRGINIA,"2,472","4,875","70,816",2008
MD,,NJ,NEW JERSEY,"2,078","3,634","122,312",2008
MD,,SC,SOUTH CAROLINA,"1,997","3,826","114,856",2008
MD,,MA,MASSACHUSETTS,"1,378","2,217","86,659",2008
MD,,OH,OHIO,"1,301","2,416","72,455",2008
MD,,IL,ILLINOIS,"1,272","2,123","79,332",2008
MD,,CO,COLORADO,"1,057","2,019","76,144",2008
MD,,TN,TENNESSEE,"1,015","2,048","59,817",2008
MD,,AZ,ARIZONA,"1,008","1,856","60,575",2008
MD,,WA,WASHINGTON,893,"1,641","53,943",2008
MD,,CT,CONNECTICUT,640,"1,150","53,012",2008
MD,,MI,MICHIGAN,627,"1,186","37,654",2008
MD,,IN,INDIANA,573,"1,119","29,852",2008
MD,,MO,MISSOURI,545,"1,042","32,146",2008
MD,,AL,ALABAMA,524,"1,070","30,756",2008
MD,,NV,NEVADA,499,900,"30,675",2008
MD,,LA,LOUISIANA,481,886,"18,806",2008
MD,,KY,KENTUCKY,464,932,"24,901",2008
MD,,HI,HAWAII,453,867,"22,256",2008
MD,,OR,OREGON,410,716,"25,044",2008
MD,,WI,WISCONSIN,345,616,"20,955",2008
MD,,MN,MINNESOTA,336,594,"21,715",2008
MD,,KS,KANSAS,314,634,"17,965",2008
MD,,UT,UTAH,304,666,"15,210",2008
MD,,NM,NEW MEXICO,296,534,"17,019",2008
MD,,OK,OKLAHOMA,292,552,"12,972",2008
MD,,MS,MISSISSIPPI,285,561,"14,445",2008
MD,,NH,NEW HAMPSHIRE,251,477,"20,105",2008
MD,,ME,MAINE,247,491,"15,209",2008
MD,,IA,IOWA,246,474,"13,266",2008
MD,,AR,ARKANSAS,207,429,"9,958",2008
MD,,RI,RHODE ISLAND,169,293,"8,838",2008
MD,,AK,ALASKA,167,318,"7,116",2008
MD,,VT,VERMONT,157,274,"18,128",2008
MD,,ID,IDAHO,140,280,"6,400",2008
MD,,NE,NEBRASKA,124,239,"7,024",2008
MD,,MT,MONTANA,99,192,"14,613",2008
MD,,SD,SOUTH DAKOTA,82,137,"4,737",2008
MD,,WY,WYOMING,75,130,"3,838",2008
MD,,ND,NORTH DAKOTA,48,111,"2,279",2008
MA,,MA,MA Total Mig - US & For,"76,959","123,193","4,609,481",2008
MA,,MA,MA Total Mig - US,"73,974","118,624","4,466,018",2008
MA,,MA,MA Total Mig - Foreign,"2,985","4,569","143,463",2008
MA,,MA,MA Non-Migrants,"2,498,625","5,050,082","187,179,691",2008
MA,,NY,NEW YORK,"8,870","12,196","484,418",2008
MA,,FL,FLORIDA,"8,589","14,438","590,800",2008
MA,,NH,NEW HAMPSHIRE,"7,267","11,940","421,986",2008
MA,,CA,CALIFORNIA,"6,820","9,731","441,229",2008
MA,,CT,CONNECTICUT,"4,291","6,635","260,403",2008
MA,,RI,RHODE ISLAND,"3,927","5,960","181,906",2008
MA,,NC,NORTH CAROLINA,"3,106","6,203","211,995",2008
MA,,FR,Foreign,"2,985","4,569","143,463",2008
MA,,TX,TEXAS,"2,614","4,863","170,891",2008
MA,,ME,MAINE,"2,337","3,935","125,616",2008
MA,,PA,PENNSYLVANIA,"2,208","3,546","138,137",2008
MA,,VA,VIRGINIA,"2,174","3,563","138,918",2008
MA,,NJ,NEW JERSEY,"2,167","3,584","161,301",2008
MA,,GA,GEORGIA,"1,698","3,305","88,112",2008
MA,,IL,ILLINOIS,"1,607","2,342","116,585",2008
MA,,MD,MARYLAND,"1,437","2,290","88,114",2008
MA,,AZ,ARIZONA,"1,182","1,911","67,111",2008
MA,,CO,COLORADO,"1,164","1,740","69,480",2008
MA,,VT,VERMONT,"1,123","1,694","64,148",2008
MA,,WA,WASHINGTON,"1,075","1,683","67,329",2008
MA,,SC,SOUTH CAROLINA,"1,059","1,938","60,354",2008
MA,,OH,OHIO,895,"1,593","67,444",2008
MA,,DC,DISTRICT OF COLUMBIA,812,914,"43,314",2008
MA,,MI,MICHIGAN,642,"1,095","37,094",2008
MA,,TN,TENNESSEE,619,"1,081","30,751",2008
MA,,OR,OREGON,594,884,"28,727",2008
MA,,MN,MINNESOTA,494,823,"33,211",2008
MA,,NV,NEVADA,469,678,"20,008",2008
MA,,MO,MISSOURI,418,727,"25,099",2008
MA,,WI,WISCONSIN,393,678,"24,937",2008
MA,,IN,INDIANA,388,687,"30,692",2008
MA,,LA,LOUISIANA,336,533,"15,582",2008
MA,,HI,HAWAII,297,427,"11,833",2008
MA,,AL,ALABAMA,295,576,"15,430",2008
MA,,KY,KENTUCKY,277,521,"18,431",2008
MA,,NM,NEW MEXICO,269,408,"13,836",2008
MA,,UT,UTAH,268,477,"13,892",2008
MA,,IA,IOWA,230,398,"12,441",2008
MA,,KS,KANSAS,223,407,"10,565",2008
MA,,DE,DELAWARE,186,300,"10,808",2008
MA,,OK,OKLAHOMA,180,315,"7,976",2008
MA,,MS,MISSISSIPPI,133,236,"6,566",2008
MA,,AR,ARKANSAS,131,240,"6,085",2008
MA,,MT,MONTANA,129,181,"7,400",2008
MA,,AK,ALASKA,126,222,"4,878",2008
MA,,NE,NEBRASKA,100,152,"5,723",2008
MA,,ID,IDAHO,94,172,"3,999",2008
MA,,WY,WYOMING,91,122,"3,341",2008
MA,,WV,WEST VIRGINIA,84,132,"3,401",2008
MA,,SD,SOUTH DAKOTA,46,86,"2,239",2008
MA,,ND,NORTH DAKOTA,40,62,"1,484",2008
MI,,MI,MI Total Mig - US & For,"97,778","179,649","4,973,980",2008
MI,,MI,MI Total Mig - US,"95,732","175,996","4,859,387",2008
MI,,MI,MI Total Mig - Foreign,"2,046","3,653","114,592",2008
MI,,MI,MI Non-Migrants,"3,762,468","8,100,854","213,044,720",2008
MI,,FL,FLORIDA,"10,764","18,661","673,333",2008
MI,,IL,ILLINOIS,"7,139","11,177","380,979",2008
MI,,CA,CALIFORNIA,"6,102","10,248","317,411",2008
MI,,TX,TEXAS,"6,091","12,748","321,916",2008
MI,,OH,OHIO,"5,973","11,227","284,557",2008
MI,,IN,INDIANA,"4,976","9,764","210,081",2008
MI,,AZ,ARIZONA,"4,601","8,158","199,946",2008
MI,,NC,NORTH CAROLINA,"4,016","7,805","194,791",2008
MI,,GA,GEORGIA,"3,756","7,475","151,807",2008
MI,,TN,TENNESSEE,"3,524","7,198","148,321",2008
MI,,NY,NEW YORK,"2,944","4,670","139,007",2008
MI,,WI,WISCONSIN,"2,896","5,453","145,683",2008
MI,,VA,VIRGINIA,"2,532","4,559","123,345",2008
MI,,CO,COLORADO,"2,401","3,932","112,631",2008
MI,,FR,Foreign,"2,046","3,653","114,592",2008
MI,,NV,NEVADA,"2,024","3,553","91,000",2008
MI,,SC,SOUTH CAROLINA,"1,876","3,779","91,634",2008
MI,,WA,WASHINGTON,"1,782","3,124","90,925",2008
MI,,PA,PENNSYLVANIA,"1,773","3,316","112,414",2008
MI,,KY,KENTUCKY,"1,664","3,442","68,882",2008
MI,,MO,MISSOURI,"1,597","3,295","98,912",2008
MI,,MN,MINNESOTA,"1,416","2,621","79,299",2008
MI,,AL,ALABAMA,"1,344","2,744","51,725",2008
MI,,MD,MARYLAND,"1,312","2,176","68,665",2008
MI,,MA,MASSACHUSETTS,"1,069","1,701","69,421",2008
MI,,NJ,NEW JERSEY,959,"1,706","67,209",2008
MI,,CT,CONNECTICUT,958,"2,204","144,763",2008
MI,,OR,OREGON,826,"1,389","34,725",2008
MI,,LA,LOUISIANA,806,"1,567","29,972",2008
MI,,IA,IOWA,715,"1,529","37,455",2008
MI,,WY,WYOMING,697,"1,300","22,279",2008
MI,,OK,OKLAHOMA,696,"1,433","26,293",2008
MI,,MS,MISSISSIPPI,693,"1,397","24,945",2008
MI,,AR,ARKANSAS,663,"1,375","22,824",2008
MI,,KS,KANSAS,639,"1,320","31,598",2008
MI,,UT,UTAH,533,987,"21,278",2008
MI,,NM,NEW MEXICO,477,883,"21,679",2008
MI,,HI,HAWAII,437,714,"12,271",2008
MI,,AK,ALASKA,429,706,"15,138",2008
MI,,DC,DISTRICT OF COLUMBIA,366,426,"16,560",2008
MI,,MT,MONTANA,364,712,"12,139",2008
MI,,NE,NEBRASKA,317,641,"16,303",2008
MI,,WV,WEST VIRGINIA,313,640,"13,755",2008
MI,,ID,IDAHO,262,477,"9,369",2008
MI,,SD,SOUTH DAKOTA,191,327,"7,873",2008
MI,,NH,NEW HAMPSHIRE,182,313,"10,523",2008
MI,,ME,MAINE,169,285,"7,312",2008
MI,,DE,DELAWARE,123,227,"6,846",2008
MI,,RI,RHODE ISLAND,123,207,"9,035",2008
MI,,ND,NORTH DAKOTA,119,218,"4,714",2008
MI,,VT,VERMONT,103,187,"5,841",2008
MN,,MN,MN Total Mig - US & For,"49,736","85,923","2,707,183",2008
MN,,MN,MN Total Mig - US,"48,586","84,154","2,660,709",2008
MN,,MN,MN Total Mig - Foreign,"1,150","1,769","46,474",2008
MN,,MN,MN Non-Migrants,"2,060,441","4,373,529","134,307,721",2008
MN,,WI,WISCONSIN,"6,819","11,760","324,407",2008
MN,,CA,CALIFORNIA,"3,560","5,698","192,352",2008
MN,,ND,NORTH DAKOTA,"3,503","5,448","113,237",2008
MN,,TX,TEXAS,"2,861","5,778","144,566",2008
MN,,IL,ILLINOIS,"2,687","4,519","151,667",2008
MN,,IA,IOWA,"2,403","4,345","106,741",2008
MN,,FL,FLORIDA,"2,280","3,901","238,883",2008
MN,,AZ,ARIZONA,"2,172","3,661","235,499",2008
MN,,SD,SOUTH DAKOTA,"1,919","3,296","76,183",2008
MN,,CO,COLORADO,"1,835","2,985","98,531",2008
MN,,WA,WASHINGTON,"1,396","2,378","74,376",2008
MN,,NY,NEW YORK,"1,375","1,947","70,229",2008
MN,,FR,Foreign,"1,150","1,769","46,474",2008
MN,,NC,NORTH CAROLINA,880,"1,732","61,145",2008
MN,,MO,MISSOURI,856,"1,613","46,130",2008
MN,,MI,MICHIGAN,848,"1,565","46,437",2008
MN,,GA,GEORGIA,837,"1,605","46,216",2008
MN,,VA,VIRGINIA,829,"1,416","45,616",2008
MN,,OH,OHIO,776,"1,421","48,085",2008
MN,,NE,NEBRASKA,683,"1,350","27,957",2008
MN,,IN,INDIANA,679,"1,317","38,615",2008
MN,,OR,OREGON,654,"1,052","28,533",2008
MN,,NV,NEVADA,640,"1,002","31,159",2008
MN,,MA,MASSACHUSETTS,631,918,"35,227",2008
MN,,PA,PENNSYLVANIA,572,"1,011","32,719",2008
MN,,KS,KANSAS,538,"1,046","25,322",2008
MN,,TN,TENNESSEE,521,954,"24,440",2008
MN,,MT,MONTANA,505,828,"18,455",2008
MN,,MD,MARYLAND,464,811,"22,731",2008
MN,,NJ,NEW JERSEY,444,768,"30,877",2008
MN,,UT,UTAH,333,611,"18,235",2008
MN,,OK,OKLAHOMA,325,690,"12,897",2008
MN,,AK,ALASKA,324,549,"14,915",2008
MN,,AR,ARKANSAS,314,637,"14,616",2008
MN,,SC,SOUTH CAROLINA,313,619,"18,215",2008
MN,,NM,NEW MEXICO,306,543,"15,311",2008
MN,,KY,KENTUCKY,263,486,"12,568",2008
MN,,CT,CONNECTICUT,261,487,"32,490",2008
MN,,WY,WYOMING,253,438,"9,633",2008
MN,,LA,LOUISIANA,242,458,"8,184",2008
MN,,HI,HAWAII,231,355,"10,869",2008
MN,,ID,IDAHO,228,427,"10,460",2008
MN,,DC,DISTRICT OF COLUMBIA,215,237,"8,637",2008
MN,,AL,ALABAMA,206,401,"10,035",2008
MN,,MS,MISSISSIPPI,172,355,"7,788",2008
MN,,ME,MAINE,107,197,"5,001",2008
MN,,NH,NEW HAMPSHIRE,94,142,"4,890",2008
MN,,VT,VERMONT,80,122,"3,561",2008
MN,,DE,DELAWARE,57,100,"2,482",2008
MN,,RI,RHODE ISLAND,55,97,"1,932",2008
MN,,WV,WEST VIRGINIA,40,78,"1,653",2008
MS,,MS,MS Total Mig - US & For,"30,940","62,234","1,154,200",2008
MS,,MS,MS Total Mig - US,"30,322","61,074","1,134,766",2008
MS,,MS,MS Total Mig - Foreign,618,"1,160","19,434",2008
MS,,MS,MS Non-Migrants,"966,821","2,191,607","42,598,092",2008
MS,,TN,TENNESSEE,"4,906","9,731","180,564",2008
MS,,LA,LOUISIANA,"3,825","7,838","137,961",2008
MS,,TX,TEXAS,"3,253","6,813","130,507",2008
MS,,AL,ALABAMA,"3,075","6,351","126,767",2008
MS,,FL,FLORIDA,"1,976","3,648","72,912",2008
MS,,GA,GEORGIA,"1,790","3,616","58,690",2008
MS,,AR,ARKANSAS,"1,049","2,217","46,714",2008
MS,,CA,CALIFORNIA,"1,013","1,979","38,267",2008
MS,,NC,NORTH CAROLINA,790,"1,612","30,380",2008
MS,,IL,ILLINOIS,784,"1,553","22,412",2008
MS,,VA,VIRGINIA,752,"1,534","31,224",2008
MS,,FR,Foreign,618,"1,160","19,434",2008
MS,,MO,MISSOURI,600,"1,240","22,159",2008
MS,,SC,SOUTH CAROLINA,441,843,"17,753",2008
MS,,OH,OHIO,398,855,"12,954",2008
MS,,OK,OKLAHOMA,394,792,"12,749",2008
