State,agi_stub,N1,    MARS1,    MARS2,    MARS4,    PREP,N2,NUMDEP,A00100,    N02650,        A02650,    N00200,        A00200,    N00300,        A00300,    N00600,        A00600,    N00650,        A00650,    N00700,        A00700,N00900,        A00900,    N01000,        A01000,N01400,        A01400,    N01700,        A01700,    SCHF,    N02300,        A02300,    N02500,        A02500,    N26270,        A26270,N02900,    A02900,    N03220,        A03220,    N03300,        A03300,    N03270,        A03270,    N03150,        A03150,    N03210,        A03210,    N03230,        A03230,    N03240,        A03240,N04470,    A04470,    N18425,        A18425,    N18450,        A18450,    N18500,        A18500,    N18300,        A18300,    N19300,        A19300,    N19700,        A19700,N04800,    A04800,N05800,    A05800,N09600,        A09600,N07100,    A07100,    N07300,        A07300,    N07180,        A07180,    N07230,        A07230,    N07240,        A07240,    N07220,        A07220,    N07260,        A07260,N09400,    A09400,N10600,    A10600,    N59660,    A59660,N59720,        A59720,    N11070,        A11070,    N10960,        A10960,N06500,    A06500,N10300,    A10300,    N85530,    A85530,    N85300,    A85300,N11901,    A11901,N11902,    A11902
VT,3 ,"66,070","45,350","10,810","8,760","28,810","95,850","22,550","1,143,010","66,070","1,172,316","52,140","841,083","15,580","12,006","9,420","22,794","8,550","14,871","1,930",920,"10,520","92,869","7,310","12,145","6,470","39,739","11,030","108,439",670,"6,950","25,960","5,050","8,408","1,690","2,114","16,660","29,307",480,103,110,562,"2,340","6,743","1,010","3,490","6,520","5,914",450,"1,198",160,746,"5,140","78,409","3,020","3,444","1,780",715,"4,200","15,510","5,070","20,221","2,970","18,122","3,010","4,483","48,760","333,086","47,300","34,716",** 20,** 33,"12,310","4,089","1,130",58,** 710,** 231,"2,970","1,778","4,960",809,"3,030","1,092",430,91,"9,020","15,486","61,110","156,966","18,370","49,579","15,190","43,545","11,280","14,050","2,530","2,196","40,600","30,627","46,120","46,773",** 10,** 4,0,0,"7,350","8,148","55,450","117,116"
VT,4 ,"79,830","46,730","21,050","10,100","36,440","134,270","33,690","2,882,742","79,830","2,944,180","70,230","2,308,948","23,580","18,361","13,470","40,484","12,430","27,492","8,720","4,142","12,060","131,771","10,400","32,601","7,570","65,571","12,980","195,953",870,"7,340","30,585","13,460","84,839","2,960","14,677","25,730","61,438","1,840",426,280,"2,198","3,070","13,115","2,820","11,632","13,130","13,316",440,992,310,"1,180","14,380","203,054","12,520","17,893","1,610","1,214","12,850","44,873","14,320","65,265","10,800","63,681","8,260","14,305","77,960","1,626,957","76,950","199,186",20,22,"28,170","22,011","3,430",322,"2,710","1,346","4,550","4,682","10,180","2,035","13,350","12,681","2,080",699,"9,660","23,256","77,960","333,880","13,110","24,487","10,140","19,273","9,050","12,285","2,850","2,600","67,730","177,175","71,050","202,163",10,5,** [19],** 1,"11,150","17,148","66,710","145,788"
VT,5 ,"44,990","15,670","25,100","3,460","23,930","95,450","25,390","2,767,856","44,990","2,822,238","39,640","2,102,377","20,440","19,526","12,150","50,940","11,230","36,053","11,490","7,336","8,950","107,109","9,750","46,110","6,200","72,132","10,440","212,727",680,"3,440","15,293","10,150","146,066","2,980","26,044","18,010","54,382","2,210",543,320,"2,820","2,050","11,094","2,420","11,493","8,260","8,163",520,"1,130",320,"1,274","16,970","272,410","16,080","38,164",760,882,"15,890","64,533","16,940","105,187","13,660","88,734","11,250","21,801","44,790","1,831,218","44,430","251,020",30,156,"19,760","25,867","3,800",527,"2,780","1,432","3,380","4,495","2,660",472,"11,100","17,010","2,480","1,196","6,950","19,466","44,330","314,832",70,10,40,7,"1,350","1,678","2,460","2,464","42,910","225,152","43,620","246,769",10,4,**,**,"10,100","21,474","33,410","86,080"
VT,6 ,"29,170","5,010","22,830","1,060","16,100","71,920","19,930","2,525,272","29,170","2,571,598","25,910","1,887,727","16,320","17,187","10,110","50,873","9,430","36,770","10,530","7,964","6,230","90,050","8,170","52,402","4,740","73,756","7,740","199,400",500,"1,860","8,061","6,790","129,086","2,690","34,821","12,570","46,325","2,000",531,340,"3,502","1,470","9,497","1,780","8,675","5,630","6,548",200,393,300,"1,432","15,450","288,382","14,990","50,664",370,528,"14,770","71,368","15,430","123,876","12,800","92,684","11,250","25,365","29,100","1,795,913","28,930","254,011",70,219,"14,380","22,615","3,430",590,"2,850","1,638","2,910","4,128",0,0,"8,560","14,023","2,070","1,371","4,890","16,301","28,850","298,687",0,0,0,0,190,295,"2,130","2,213","28,660","231,396","28,810","249,844",10,9,** [19],** 29,"7,230","19,922","20,760","64,953"
VT,7 ,"33,270","3,440","28,860",780,"18,950","89,630","27,520","4,394,898","33,270","4,481,679","29,640","3,134,883","22,740","34,224","15,780","129,700","14,850","99,218","15,520","15,868","7,890","174,936","13,620","172,585","6,090","148,397","9,170","309,148",610,"1,180","5,721","7,270","161,483","5,350","134,485","15,790","86,782","2,700",729,970,"14,740","2,450","19,631","1,950","10,818","5,560","5,682",970,"1,990",590,"3,657","27,040","639,987","26,580","161,703",370,656,"26,050","166,657","27,030","331,726","22,230","170,300","22,740","66,303","33,210","3,331,779","33,100","559,194","1,050","2,976","17,970","24,372","6,370","2,168","3,830","2,027","3,610","5,605",0,0,"** 7,350","** 9,617","2,660","2,541","6,420","28,881","32,990","609,856",0,0,0,0,70,105,"3,340","3,507","32,950","534,822","33,060","568,072",160,61,80,74,"11,580","52,371","19,570","80,586"
VT,8 ,"7,440",790,"6,460",160,"5,600","20,420","6,520","2,098,253","7,440","2,151,406","6,330","1,188,988","6,380","27,330","5,270","123,997","5,110","101,105","2,660","5,423","2,270","118,810","5,180","211,281","1,540","65,589","1,860","85,884",160,110,634,"1,760","42,347","2,860","221,418","3,460","53,153",230,57,660,"16,886","1,220","12,328",210,"1,934",0,0,0,0,340,"3,448","7,260","329,670","7,170","127,277",80,170,"6,970","68,937","7,260","197,380","5,240","53,742","6,710","47,427","7,430","1,704,871","7,430","398,196","5,380","32,452","3,820","6,680","2,980","3,662",560,279,0,0,0,0,**,**,470,952,"2,240","15,861","7,360","403,143",0,0,0,0,0,0,0,0,"7,430","391,534","7,430","416,155","2,510","1,829","3,770","5,289","3,680","54,455","2,550","22,158"
VT,9 ,970,120,820,30,860,"2,710",930,"648,502",970,"662,028",800,"282,545",930,"12,431",800,"49,525",780,"39,874",230,"1,371",310,"26,281",820,"103,373",180,"12,745",190,"9,290",20,** 10,** 51,210,"4,815",590,"142,111",550,"13,526",10,2,100,"3,538",250,"2,986",30,278,0,0,0,0,100,"2,787",950,"93,528",940,"49,520",10,25,920,"14,274",950,"64,068",640,"9,177",900,"18,167",970,"554,794",970,"159,017",600,"9,562",670,"4,651",570,"2,840",50,22,0,0,0,0,0,0,60,214,330,"2,636",960,"158,433",0,0,0,0,0,0,0,0,970,"154,391",970,"164,066",540,"1,498",870,"5,103",490,"22,503",220,"6,366"
VT,10 ,400,50,330,10,380,"1,060",330,"1,035,291",400,"1,053,378",300,"245,581",390,"22,270",360,"86,807",360,"71,457",160,"3,386",130,"15,525",370,"340,794",60,"3,793",70,"3,661",20,**,**,90,"2,444",320,"258,342",270,"18,087",[19],1,40,"2,340",130,"1,532",10,99,0,0,0,0,100,"10,385",380,"170,275",370,"92,971",[19],8,360,"8,943",380,"102,022",180,"2,942",370,"68,561",400,"864,745",400,"265,973",140,"10,228",320,"17,558",290,"12,588",10,9,0,0,0,0,0,0,20,129,150,"1,822",390,"268,926",0,0,0,0,0,0,0,0,400,"254,333",400,"266,938",210,"1,891",370,"14,794",170,"36,256",80,"17,237"
VA,0 ,"3,834,990","1,749,780","1,489,110","500,230","1,727,860","7,499,510","2,411,350","264,027,441","3,825,340","267,807,504","3,278,060","194,709,854","1,240,720","2,084,719","834,880","5,405,899","776,600","4,042,586","949,750","1,071,469","562,610","7,605,911","693,270","9,778,160","345,800","5,480,714","800,950","22,380,452","38,900","147,440","655,296","485,020","6,751,091","215,310","13,471,326","966,650","3,780,063","106,650","26,265","30,010","760,486","99,500","695,440","71,590","317,666","304,530","315,552","60,690","139,177","12,030","161,494","1,454,450","38,067,447","1,342,940","9,683,008","86,710","93,427","1,270,030","4,734,322","1,449,330","15,177,417","1,149,580","12,019,614","1,199,780","5,673,253","3,036,070","186,556,131","3,012,910","36,898,679","133,170","659,578","1,258,760","1,551,222","237,190","273,971","193,260","107,688","278,340","301,001","195,770","32,520","583,800","708,556","98,690","37,163","440,180","1,399,882","3,670,700","43,535,071","640,210","1,440,634","558,930","1,271,329","446,080","577,465","258,770","234,861","2,737,620","35,434,206","2,926,930","37,460,313","97,810","165,375","100,780","312,527","744,610","3,488,106","2,924,500","8,558,114"
VA,1 ,"42,120","25,730","12,710","1,910","25,870","62,640","11,640","-3,255,849","32,470","-3,199,292","12,350","413,923","13,490","96,609","10,930","72,068","10,080","46,745","2,210","6,674","14,480","-212,102","13,960","267,971","2,970","47,120","4,600","68,885","2,670",450,"2,401",70,390,"8,210","-781,484","10,830","56,557",210,50,100,"1,718","2,830","16,087",280,"1,375","1,900","2,352","2,410","8,670",120,"2,849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,"4,268",170,"4,240",110,171,[19],[20],[19],[20],20,13,30,26,50,59,**,**,"5,390","12,503","20,070","112,793","4,580","4,684","3,100","3,168","1,990","3,188","3,780","3,613",160,"4,094","6,650","19,595",220,250,10,24,"3,660","6,983","17,260","80,998"
VA,2 ,"524,860","428,780","35,490","51,950","201,480","487,250","117,280","2,741,492","524,860","2,842,241","416,390","2,261,225","70,890","35,221","48,670","58,502","44,450","38,268","6,370","4,143","73,080","292,566","39,830","17,387","16,320","60,123","39,690","184,436","2,700","13,710","37,986","1,100","5,183","6,040","-15,564","84,730","100,749","1,070",223,150,671,"5,690","20,955","1,160","3,121","10,260","9,568","9,960","30,275",210,472,"19,920","315,117","7,500","10,428","8,440","6,494","12,820","35,385","18,750","56,141","10,780","86,572","11,460","14,598","62,460","112,644","55,710","11,041",40,139,"3,810",331,"2,740",91,[19],[20],710,206,90,9,20,5,** 10,** 4,"63,550","49,880","456,830","427,869","168,660","197,139","149,780","172,841","55,750","36,934","28,220","24,859","54,700","10,711","122,950","63,310",10,9,10,98,"47,870","22,501","428,900","385,993"
VA,3 ,"775,200","457,910","115,220","181,900","336,300","1,305,030","452,430","13,344,109","775,200","13,563,420","640,640","10,615,836","113,970","93,156","64,200","133,947","57,880","87,838","29,770","16,984","107,130","893,350","48,540","63,868","43,010","273,610","113,710","1,197,996","4,860","42,830","184,347","46,900","82,619","12,360","21,876","147,320","219,312","5,560","1,203",440,"2,258","10,210","42,296","5,550","15,722","38,520","36,956","6,500","16,321",400,"1,215","71,090","1,078,135","44,820","45,154","20,190","16,247","45,550","106,558","69,660","184,522","38,500","286,244","47,370","101,791","520,850","3,326,630","512,730","349,666",160,258,"171,090","58,888","6,260",316,"11,330","3,946","52,440","29,158","62,630","9,729","46,050","14,885","2,640",559,"90,430","152,764","732,710","2,168,153","281,400","886,523","251,840","797,624","213,470","287,539","56,560","48,825","407,880","290,780","479,850","451,145",70,74,10,13,"69,530","70,834","682,780","1,785,529"
VA,4 ,"856,860","431,470","228,780","163,460","375,240","1,618,940","536,470","31,138,336","856,860","31,537,740","755,390","25,802,330","185,490","151,480","104,460","256,205","95,090","176,923","130,910","82,327","98,390","789,904","79,440","150,612","61,190","534,726","155,640","2,643,072","7,180","39,020","183,094","127,400","819,804","22,970","131,852","198,710","399,405","22,460","5,244","1,160","8,684","14,980","72,383","15,700","53,427","88,750","97,411","7,850","17,065",880,"2,958","218,880","3,444,103","188,270","322,067","24,050","23,127","162,190","354,098","217,610","757,738","147,820","1,073,489","159,130","407,008","822,300","16,226,932","817,100","1,997,084",160,629,"346,090","299,819","19,630","1,634","41,890","24,676","80,210","79,162","110,000","19,166","186,420","169,577","15,600","4,556","70,870","160,890","838,610","3,577,386","184,460","352,107","153,360","297,562","149,810","216,825","56,290","48,809","674,300","1,697,277","708,040","1,879,153",170,227,20,23,"119,020","174,990","725,300","1,856,264"
VA,5 ,"519,870","208,450","240,680","54,450","242,610","1,082,260","322,030","32,051,825","519,870","32,427,776","453,560","25,145,179","187,270","170,684","113,420","361,614","104,100","257,080","169,240","124,456","70,080","615,046","88,250","240,280","57,130","672,664","134,380","3,330,429","6,380","20,810","95,972","101,670","1,453,537","24,130","217,966","156,230","375,951","20,590","5,002","1,580","14,518","12,070","67,298","14,500","59,501","70,080","68,924","11,050","22,205","1,080","3,452","244,210","4,425,967","226,750","641,410","13,890","14,080","209,700","519,531","243,640","1,251,385","191,810","1,537,281","192,090","569,694","516,420","20,797,505","514,700","2,957,009",600,"1,317","212,220","294,123","27,880","2,984","29,630","16,598","49,000","60,390","23,020","3,589","133,790","200,762","18,840","5,958","49,680","129,496","513,240","3,694,315","1,110",181,860,134,"21,440","27,735","35,340","32,502","492,380","2,662,886","499,240","2,818,922",150,149,40,123,"115,240","231,920","394,340","1,079,942"
VA,6 ,"359,930","95,490","233,730","23,070","167,900","854,790","261,260","31,218,373","359,930","31,539,761","316,720","24,040,967","168,890","170,027","109,150","407,293","100,850","295,371","166,970","140,301","54,960","556,477","86,450","316,501","49,530","750,401","108,290","3,424,940","5,060","12,450","59,339","74,650","1,397,593","23,070","258,619","104,800","321,388","18,050","4,716","1,940","21,654","9,400","58,020","11,440","52,488","38,360","44,927","3,750","7,231","1,180","4,000","229,850","4,786,713","219,010","888,016","8,520","11,075","209,250","597,894","229,510","1,584,178","192,090","1,748,284","190,580","643,048","358,880","21,719,155","357,990","3,273,599","1,430","2,541","163,600","257,080","30,160","4,303","28,410","16,445","39,570","50,506",0,0,"106,610","175,872","17,070","5,636","38,860","113,243","357,120","3,827,746",0,0,0,0,"2,910","4,096","27,330","25,715","354,770","3,016,521","356,080","3,157,501",190,161,40,136,"88,960","224,894","262,360","863,852"
VA,7 ,"557,200","86,250","444,250","19,910","258,420","1,496,320","495,050","76,166,365","557,200","77,011,359","501,960","58,300,163","339,330","410,498","246,750","1,285,726","231,990","971,093","338,380","359,653","99,550","1,744,209","207,340","1,317,469","85,050","1,909,853","182,800","7,810,512","6,960","15,080","76,248","102,920","2,236,433","58,640","1,242,870","192,820","844,993","32,320","8,287","8,780","136,080","21,160","156,201","19,800","102,827","56,660","55,414","19,170","37,409","3,250","13,275","475,230","12,692,818","464,090","3,151,710","9,160","16,527","443,910","1,751,881","474,960","5,164,597","406,270","4,579,200","417,560","1,734,658","556,460","56,717,247","555,700","9,997,851","15,280","34,244","265,650","312,749","83,400","20,535","57,780","32,952","56,390","81,566",0,0,"110,780","147,326","33,160","12,159","74,660","299,480","554,130","10,779,312",0,0,0,0,710,"1,148","51,250","50,537","554,640","9,685,104","555,290","10,059,806","4,800","1,389","1,840",878,"197,590","806,949","340,040","1,401,408"
VA,8 ,"171,700","13,240","154,310","3,030","97,330","508,720","182,800","47,513,192","171,700","48,310,432","157,870","33,908,744","135,640","335,794","113,970","1,254,243","109,460","976,501","93,930","171,351","38,080","1,930,686","106,050","1,964,518","26,790","1,026,902","56,250","3,356,335","2,460","2,940","14,860","26,210","645,771","42,870","3,226,150","56,220","797,240","6,130","1,479","11,030","303,931","15,940","162,548","2,620","23,851",0,0,0,0,"2,930","26,457","168,390","7,371,486","165,910","2,464,286","2,220","5,087","160,610","1,034,694","168,350","3,631,880","142,280","2,274,445","155,870","1,065,379","171,510","38,458,661","171,550","9,045,365","106,230","431,363","77,430","72,941","51,610","40,572","21,920","11,671",0,0,0,0,80,69,"10,280","5,457","36,120","281,827","170,890","9,175,221",0,0,0,0,0,0,0,0,"171,560","8,972,620","171,590","9,417,575","71,410","49,939","75,160","65,145","88,490","980,289","67,620","503,171"
VA,9 ,"19,280","1,670","17,050",380,"15,560","59,270","22,960","12,877,871","19,280","13,221,008","16,650","7,298,556","17,980","154,655","16,110","512,594","15,650","398,413","7,320","41,278","4,800","521,764","16,090","1,072,299","2,780","147,788","4,020","268,465",400,130,873,"2,850","75,506","11,120","2,862,528","9,990","343,138",220,53,"3,210","158,022","4,610","60,821",380,"3,696",0,0,0,0,"1,010","22,243","19,040","1,569,821","18,840","765,169",180,456,"18,400","190,745","19,030","980,465","14,760","308,242","18,160","329,155","19,250","11,303,513","19,270","3,362,652","7,980","91,056","12,770","48,400","10,160","32,619","1,840","1,101",0,0,0,0,0,0,830,"1,333","7,060","101,134","19,160","3,394,039",0,0,0,0,0,0,0,0,"19,270","3,314,443","19,280","3,532,956","14,770","46,747","16,450","59,476","10,630","423,520","4,260","105,176"
VA,10 ,"7,970",790,"6,900",160,"7,160","24,290","9,440","20,231,729","7,970","20,553,059","6,520","6,922,931","7,770","466,595","7,220","1,063,707","7,050","794,354","4,660","124,301","2,060","474,012","7,330","4,367,254","1,040","57,527","1,570","95,383",240,20,178,"1,250","34,255","5,900","6,306,512","4,990","321,330",40,9,"1,630","112,949","2,610","38,830",160,"1,659",0,0,0,0,950,"84,572","7,840","2,383,287","7,760","1,394,767",70,336,"7,610","143,536","7,840","1,566,512","5,270","125,856","7,570","807,922","7,940","17,893,844","7,960","5,900,144","1,120","93,791","6,020","206,721","5,360","170,918",450,298,0,0,0,0,0,0,260,"1,501","3,550","98,665","7,940","6,378,237",0,0,0,0,0,0,0,0,"7,960","5,779,770","7,960","6,060,350","6,020","66,430","7,180","186,612","3,630","545,227","1,650","495,781"
WA,0 ,"3,293,100","1,542,770","1,336,380","371,640","1,404,040","6,529,440","2,075,780","222,348,557","3,281,270","225,718,852","2,732,790","159,455,592","1,172,860","2,385,813","706,730","5,737,254","651,810","4,267,105","54,870","97,099","438,930","7,127,400","641,900","12,781,078","315,430","5,481,357","615,010","14,661,747","24,780","248,680","1,542,324","446,700","6,174,167","201,930","12,108,537","795,880","3,370,294","69,350","17,488","22,440","458,909","112,280","730,524","64,690","305,311","268,180","263,057","47,800","101,349","21,210","364,492","1,033,470","24,627,232","81,400","727,764","846,250","2,007,236","944,980","3,978,657","1,020,590","6,889,051","844,780","8,892,211","827,340","4,400,530","2,631,120","163,385,913","2,609,460","32,024,980","54,060","275,649","1,039,660","1,451,125","206,990","331,878","119,380","63,605","207,730","213,238","145,060","25,275","520,420","656,642","62,200","31,766","348,510","1,199,987","3,112,630","37,099,297","473,950","997,181","406,860","882,486","354,320","500,569","189,890","161,715","2,380,870","30,756,151","2,508,510","32,500,314","69,010","119,102","78,500","449,560","641,620","3,534,168","2,460,450","7,148,283"
