STATE,AGI_STUB,N1,MARS1,MARS2,MARS4,PREP,N2,NUMDEP,TOTAL_VITA,VITA,MVITA,TCE,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11902,A11902
MI,7,"520,840","56,420","445,320","15,580","314,130","1,467,320","501,240",860,180,120,560,"69,371,916","520,840","70,153,296","461,920","51,836,839","291,370","360,605","205,110","1,124,721","193,530","803,406","253,810","160,990","92,940","1,668,055","180,050","1,577,190","94,400","2,690,665","158,230","5,788,310","6,470","27,380","88,746","111,870","2,694,894","59,970","1,456,207","190,350","781,380","33,770","9,184","6,760","104,583","19,180","146,904","18,110","101,834","68,230","74,788","16,440","34,879","4,750","29,214","391,030","8,738,478","375,200","2,116,434","12,940","27,570","376,540","1,521,995","390,890","3,817,486","333,750","2,405,506","355,850","1,458,693","520,500","53,237,934","519,960","9,141,838","10,060","21,952","1,350","4,493","263,220","351,343","74,310","29,313","49,280","24,781","63,530","97,715",0,0,"119,770","169,313","33,210","12,678","71,270","285,717",100,236,"1,430","4,932","3,550","3,325","518,090","9,763,842",0,0,0,0,590,"1,045","58,150","60,216",20,20,"518,970","8,790,495","519,450","9,148,188","2,590",778,820,344,"186,040","761,774","313,760","1,248,981"
MI,8,"118,180","10,510","104,360","2,580","85,190","350,120","127,620",130,80,30,20,"33,382,011","118,180","33,986,401","105,300","22,408,072","90,460","285,570","75,770","1,018,670","73,020","772,586","53,450","70,035","27,630","1,457,479","73,110","1,853,233","22,460","1,156,481","29,530","1,478,297","1,730","2,150","8,137","22,650","604,036","38,270","3,038,823","43,390","604,390","4,110","1,019","6,840","190,376","12,650","136,011","2,640","25,814",0,0,0,0,"4,260","53,066","112,580","4,147,312","110,630","1,352,262","1,450","5,172","108,270","731,149","112,540","2,145,832","86,350","858,615","105,550","800,869","118,110","28,033,617","118,090","6,582,565","67,620","260,300",180,652,"51,980","124,684","38,270","101,860","9,660","4,666",0,0,0,0,60,66,"6,400","4,421","27,490","194,984",0,0,180,672,570,"1,295","117,470","6,601,697",0,0,0,0,0,0,0,0,0,0,"118,000","6,457,907","118,130","6,773,659","47,790","36,572","54,630","56,994","59,680","758,485","44,290","355,558"
MI,9,"17,830","1,590","15,710",400,"15,530","53,650","20,140",0,0,0,0,"11,934,928","17,830","12,181,608","15,710","6,706,451","16,290","151,918","14,490","492,845","14,140","381,145","7,900","34,320","4,700","489,733","14,710","1,084,795","2,920","174,323","3,220","169,215",300,130,531,"3,110","87,859","10,940","2,475,004","9,370","246,680",230,57,"1,930","78,425","3,700","48,380",470,"4,789",0,0,0,0,"1,650","47,195","17,260","1,188,153","17,070","520,998",130,673,"16,690","194,952","17,250","729,534","11,580","164,694","16,530","306,179","17,810","10,745,451","17,810","3,168,592","6,420","65,835",20,96,"11,280","107,065","9,500","88,898",790,426,0,0,0,0,0,0,620,859,"6,090","60,236",0,0,20,100,60,282,"17,740","3,125,599",0,0,0,0,0,0,0,0,0,0,"17,800","3,061,622","17,820","3,225,997","12,830","39,285","15,400","60,496","9,220","384,451","4,210","99,230"
MI,10,"8,090",870,"6,940",190,"7,560","23,070","8,050",0,0,0,0,"23,486,414","8,090","23,908,784","7,080","6,427,955","7,870","500,150","7,200","1,787,692","7,080","1,505,517","4,970","127,963","2,110","282,764","7,390","5,407,814","1,260","98,068","1,440","74,233",170,20,88,"1,580","46,311","6,420","8,007,492","5,260","422,370",50,11,730,"38,682","2,420","32,983",240,"2,573",0,0,0,0,"1,920","287,235","7,770","1,824,875","7,710","956,809",40,471,"7,530","172,234","7,770","1,143,444","4,310","73,700","7,550","830,869","8,080","21,663,741","8,090","6,983,004","1,160","58,354",0,0,"6,060","295,305","5,450","226,407",170,101,0,0,0,0,0,0,210,"1,087","3,040","47,756",0,0,0,0,30,152,"8,060","7,321,399",0,0,0,0,0,0,0,0,0,0,"8,080","6,785,369","8,090","7,005,296","5,610","52,364","7,380","211,149","3,540","686,318","1,710","560,068"
MN,0,"2,687,780","1,326,030","1,061,490","264,770","1,470,720","5,097,530","1,567,350","93,510","32,170",160,"61,190","184,514,005","2,682,130","187,697,144","2,266,370","130,729,542","878,100","1,499,085","612,870","3,919,793","567,840","2,924,309","478,550","517,906","390,440","5,088,826","540,000","10,768,292","303,960","4,763,530","515,200","10,809,230","70,330","139,780","694,865","370,520","5,156,636","184,210","12,068,869","789,310","3,183,139","61,420","15,122","21,200","398,247","106,300","674,767","57,960","274,363","331,510","358,186","35,130","86,839","39,740","415,553","940,550","23,984,659","871,200","8,134,485","56,220","60,347","861,180","2,994,916","938,500","11,483,880","735,600","5,778,140","796,930","3,712,151","2,160,010","132,231,319","2,138,880","25,779,441","87,710","583,512","7,360","6,927","880,390","1,197,484","168,880","188,539","151,220","72,833","194,050","224,157","150,230","26,363","412,510","553,618","61,000","25,690","332,800","1,022,634","9,460","23,346","11,650","25,567","94,440","19,594","2,529,490","28,842,238","357,410","761,404","302,480","667,110","237,490","324,514","165,780","153,006","5,150","5,168","1,971,140","24,677,137","2,099,080","26,151,247","57,560","111,366","65,650","283,682","589,660","3,011,010","1,945,650","5,023,844"
MN,1,"29,520","18,400","9,360","1,050","20,510","44,600","7,410",500,200,0,300,"-2,475,129","23,880","-2,432,449","9,100","244,069","10,460","59,900","6,980","43,822","6,230","28,204","1,080","4,237","9,750","-84,480","10,740","116,882","2,620","40,637","3,880","38,109","4,640",360,"1,901",40,317,"5,680","-421,216","9,210","42,680",110,25,60,761,"2,650","12,951",140,648,"1,610","1,795","1,570","5,616","1,310","9,554",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,"1,533",90,"1,516",20,7,60,235,0,0,0,0,0,0,0,0,30,45,0,0,"4,660","10,099",200,894,200,559,260,39,"13,580","64,055","3,710","3,819","2,310","2,465","1,270","2,138","1,650","1,537",190,371,100,"1,298","5,470","12,852",130,177,0,0,"3,300","5,847","11,170","46,148"
MN,2,"396,370","345,610","22,850","24,640","169,650","306,170","58,430","38,350","11,400",30,"26,920","1,965,957","396,360","2,033,615","308,910","1,613,600","61,260","26,513","40,610","42,591","36,520","24,826","3,260","1,956","40,000","134,983","36,580","22,332","19,450","70,658","36,100","149,265","3,980","6,740","17,116",620,"2,619","4,610","-1,597","51,470","67,658",460,94,90,557,"4,960","15,418",790,"2,250","9,690","8,483","6,870","21,796","1,010","1,676","12,380","189,785","3,720","8,311","6,890","3,196","8,850","21,908","11,930","34,959","6,260","38,910","7,940","9,633","59,730","103,955","54,150","10,192",20,75,170,66,"3,300",287,"2,250",59,0,0,700,212,40,11,20,8,0,0,"35,100","25,111",650,"1,940",610,"1,457","1,830",193,"328,510","239,404","99,870","97,593","87,680","87,072","26,320","16,350","14,860","12,443",490,570,"53,270","9,907","91,640","36,442",0,0,0,0,"30,790","13,196","308,590","215,069"
MN,3,"491,850","335,700","65,200","83,860","246,450","732,420","217,760","27,990","11,120",70,"16,800","8,481,237","491,850","8,653,038","394,540","6,442,632","89,990","66,836","56,180","108,876","50,330","62,719","12,950","6,964","63,160","521,081","48,080","95,712","46,030","320,320","81,580","793,970","7,740","28,120","111,361","40,770","68,638","10,260","32,509","106,330","171,801","2,390",501,490,"2,482","11,730","40,332","4,520","14,099","42,740","40,815","3,920","9,953","2,210","4,448","40,420","617,031","19,740","28,051","17,970","11,236","31,160","69,267","39,760","114,480","21,640","124,960","29,740","60,305","353,390","2,389,024","345,870","250,084",120,105,"1,060",567,"109,680","40,356","6,160",255,"6,970","2,126","39,060","23,121","39,690","6,159","24,090","8,213","1,730",304,"56,000","91,702","2,900","6,763","2,690","5,601","38,080","3,737","450,840","1,192,234","142,420","439,829","123,190","396,663","103,120","140,274","33,270","27,125","1,970","1,845","282,530","209,730","329,090","309,422",20,14,0,0,"56,940","55,326","410,790","933,987"
MN,4,"617,690","362,050","145,180","97,330","325,740","1,093,730","333,930","19,160","7,780",30,"11,350","22,540,734","617,690","22,931,270","535,260","18,130,749","144,540","108,406","88,600","197,132","80,360","121,660","65,380","36,483","72,380","678,289","74,230","219,079","60,580","587,316","110,020","1,688,420","13,310","40,310","200,265","102,710","695,054","20,140","146,669","178,110","390,536","9,180","2,073","1,350","9,360","18,730","81,019","13,760","53,748","100,530","113,537","3,980","8,894","4,910","12,794","126,920","1,821,969","107,320","212,534","16,880","17,046","107,450","225,533","126,440","477,307","90,370","516,711","91,800","198,969","597,380","12,444,894","592,060","1,536,839",90,206,"3,550","2,321","228,850","190,010","18,650","1,141","25,300","12,734","48,740","49,281","83,870","15,460","114,870","107,667","9,960","2,407","59,360","140,816","4,470","10,637","5,270","11,355","38,430","7,477","599,190","2,480,020","109,980","219,797","88,320","180,666","87,490","136,971","32,110","26,822","2,050","1,934","509,270","1,346,831","538,220","1,509,107",40,85,10,4,"105,490","158,399","500,350","1,115,015"
MN,5,"387,980","158,870","188,720","33,760","227,630","814,510","238,020","4,910","1,110",20,"3,790","23,936,245","387,980","24,317,492","335,050","18,244,132","142,800","117,094","91,320","250,325","83,710","164,151","95,670","61,777","60,080","621,113","76,830","323,880","52,840","672,680","93,190","2,033,203","12,460","26,660","148,302","82,610","1,238,066","22,910","252,887","136,280","381,247","11,310","2,692","1,840","15,529","15,500","81,270","13,150","61,315","68,280","75,549","5,340","11,377","5,230","15,903","166,040","2,679,054","156,750","497,943","7,140","10,842","148,920","347,303","165,790","892,289","129,330","812,505","130,120","312,248","386,100","15,770,473","384,620","2,205,981",290,743,"1,680","2,125","157,560","222,300","23,840","2,106","24,790","12,492","32,090","41,584","26,640","4,733","96,380","154,144","12,930","3,899","49,040","134,352","1,100","2,770","1,960","4,528","10,290","3,713","381,140","2,619,527","1,430",366,990,244,"16,460","24,119","22,980","21,719",390,400,"367,500","1,983,681","374,370","2,139,060",40,34,0,0,"101,690","218,795","277,240","679,686"
MN,6,"272,750","56,190","201,740","12,420","165,820","687,370","212,950","1,630",280,0,"1,350","23,664,611","272,750","24,000,427","239,200","17,802,139","124,250","114,345","84,780","274,773","78,350","186,487","91,260","66,005","48,170","563,504","71,490","401,352","43,840","745,512","73,510","1,982,957","10,030","17,950","99,944","60,170","1,194,961","23,220","336,946","101,840","335,816","11,740","2,929","2,150","21,441","11,930","72,316","10,310","51,042","47,290","54,052","2,160","4,659","5,110","16,610","161,290","3,037,966","156,470","694,780","3,370","6,804","150,750","413,876","161,210","1,160,392","132,260","945,964","137,520","379,485","272,210","16,594,813","271,430","2,396,188",780,"1,709",550,"1,025","130,080","222,652","24,040","2,737","28,630","14,856","30,530","43,302",0,0,"85,250","152,471","12,020","4,260","39,500","123,846",120,305,580,"1,266","3,200","1,735","269,530","2,661,060",0,0,0,0,"2,240","3,705","21,800","22,129",50,48,"268,830","2,173,538","270,040","2,317,600",60,100,0,0,"78,780","217,282","186,090","537,965"
MN,7,"373,630","39,220","323,350","9,340","227,360","1,063,710","366,880",880,230,10,640,"50,013,768","373,630","50,747,299","337,880","38,158,513","210,350","251,286","161,340","748,733","152,000","541,950","170,930","154,954","70,410","1,239,726","140,330","1,330,096","60,170","1,521,257","93,450","3,106,550","13,250","17,720","103,508","66,420","1,513,082","52,810","1,484,032","157,160","733,531","22,900","6,011","7,020","104,844","22,020","164,698","13,330","72,055","61,390","63,955","11,290","24,544","10,340","47,264","317,940","7,601,653","313,020","2,370,869","2,920","7,624","303,290","1,094,832","317,850","3,591,344","267,220","2,211,405","289,860","1,019,064","373,310","37,527,759","372,730","6,359,982","8,410","20,307",300,704,"193,210","258,958","52,220","11,866","52,160","24,753","42,920","66,657",0,0,"91,810","131,013","19,060","8,901","59,830","257,813",10,37,300,681,"2,010","1,814","370,060","6,581,933",0,0,0,0,580,957,"39,120","41,231",0,0,"371,800","6,101,037","372,310","6,405,970","1,620",483,430,212,"148,850","686,618","211,180","784,886"
MN,8,"96,650","7,900","86,440","1,910","68,820","290,900","107,830",100,60,0,30,"27,409,351","96,650","27,961,782","87,660","18,718,932","74,420","213,332","65,190","756,468","62,910","582,251","31,830","57,880","21,260","938,156","63,400","1,690,435","15,440","657,332","19,910","850,436","4,050","1,790","11,696","14,210","362,292","31,670","2,775,115","37,140","552,431","3,080",739,"6,060","155,716","13,080","132,730","1,590","15,482",0,0,0,0,"6,180","67,527","94,690","4,196,332","93,680","1,823,328",750,"2,606","90,570","552,386","94,670","2,425,299","74,200","876,169","89,820","649,743","96,570","22,250,783","96,570","5,293,104","67,630","366,948",40,112,"43,390","52,886","29,730","30,763","11,950","5,178",0,0,0,0,60,57,"4,580","3,529","22,350","159,792",0,0,40,120,280,628,"95,500","5,131,630",0,0,0,0,0,0,0,0,0,0,"96,520","5,240,227","96,600","5,500,710","40,820","30,944","46,390","47,464","52,920","763,083","34,760","259,283"
MN,9,"14,920","1,400","13,130",330,"12,800","45,360","17,330",0,0,0,0,"10,019,377","14,920","10,228,179","13,210","5,724,692","13,750","117,699","12,140","385,099","11,830","302,615","3,310","21,325","3,600","280,481","12,400","980,104","2,130","103,535","2,460","113,218",570,100,598,"2,020","54,385","8,160","1,981,949","7,550","208,802",190,46,"1,440","55,340","3,430","43,220",250,"2,556",0,0,0,0,"1,870","48,646","14,600","1,393,201","14,280","826,252",270,856,"14,090","149,929","14,580","988,356","10,520","178,156","14,000","262,255","14,910","8,628,862","14,920","2,555,618","9,040","113,520",0,0,"9,400","42,773","7,770","27,949","1,120",537,0,0,0,0,0,0,540,"1,369","4,550","43,857",0,0,0,0,40,156,"14,800","2,502,914",0,0,0,0,0,0,0,0,0,0,"14,910","2,512,853","14,920","2,642,744","10,540","33,114","12,940","48,604","7,980","342,676","4,030","88,187"
MN,10,"6,410",690,"5,540",130,"5,940","18,760","6,820",0,0,0,0,"18,957,854","6,410","19,256,491","5,560","5,650,084","6,290","423,674","5,730","1,111,974","5,600","909,446","2,870","106,325","1,640","195,973","5,920","5,588,420",870,"44,283","1,100","53,102",310,30,174,960,"27,222","4,760","5,481,575","4,220","298,637",50,12,700,"32,217","2,280","30,813",120,"1,168",0,0,0,0,"1,580","191,131","6,290","2,447,668","6,230","1,672,417",50,137,"6,110","119,882","6,280","1,799,454","3,810","73,360","6,120","820,449","6,400","16,520,756","6,410","5,169,920","1,260","78,383",0,0,"4,860","167,027","4,220","111,663",290,157,0,0,0,0,0,0,180,"1,021","2,420","35,246",0,0,0,0,20,102,"6,360","5,369,461",0,0,0,0,0,0,0,0,0,0,"6,410","5,098,035","6,410","5,277,340","4,290","46,415","5,870","187,398","2,930","549,788","1,460","363,618"
MS,0,"1,243,420","497,340","408,320","314,250","729,620","2,569,040","981,900","27,880","17,920","1,650","8,310","57,992,430","1,239,250","58,828,894","1,052,120","42,624,522","246,180","381,198","130,180","797,629","119,860","617,986","153,110","156,834","224,660","2,045,378","114,300","1,944,830","82,690","1,226,767","230,990","5,157,430","40,390","43,610","132,355","150,640","1,915,217","52,720","3,154,090","291,050","836,464","34,770","8,920","5,300","99,561","29,160","181,117","16,510","77,735","68,730","68,925","11,010","27,739","3,960","68,398","285,350","6,385,163","211,770","1,084,930","64,280","103,558","219,310","437,877","283,970","1,762,670","189,220","1,225,457","241,220","1,617,077","862,760","36,966,619","861,150","6,593,552","14,260","58,502","10,500","8,331","382,680","457,424","31,180","57,687","58,610","33,141","86,160","82,523","78,960","14,693","211,640","234,974","17,690","7,373","168,050","416,477","23,410","103,081","24,350","112,954","77,980","15,175","1,188,990","9,098,714","399,570","1,128,094","363,690","1,001,903","276,190","357,036","119,420","113,322","9,030","3,939","722,960","6,142,708","854,030","6,692,785","10,980","17,440","13,780","52,536","201,020","953,897","997,970","3,164,690"
MS,1,"16,010","8,960","5,690",680,"10,890","24,980","3,910",130,80,0,50,"-1,305,689","11,840","-1,291,809","3,420","100,895","4,590","19,399","2,630","15,276","2,400","10,832",480,"1,224","6,540","-64,629","3,620","54,931","1,060","12,303","1,990","26,264","2,070",100,349,30,174,"2,740","-147,565","3,680","13,880",80,19,20,296,"1,050","5,043",110,581,390,448,480,"1,627",50,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,"1,464",40,"1,385",230,64,50,74,0,0,0,0,0,0,0,0,30,24,0,0,"2,280","5,509",830,"5,126",850,"5,208",370,43,"7,970","27,714","1,570","1,873",970,"1,155",700,"1,057","1,720","1,632",530,258,240,"1,389","3,060","7,599",60,148,0,0,"1,950","3,536","6,830","19,812"
MS,2,"190,220","139,430","14,890","33,640","98,610","221,040","68,540","6,550","4,710",230,"1,610","1,091,930","190,220","1,125,528","149,750","860,026","15,530","8,542","8,500","10,161","7,670","6,493","1,160",649,"36,240","158,222","7,610","7,592","4,870","19,330","14,180","68,015","2,010","5,140","12,260",400,"1,954","1,970","-3,657","36,160","33,598",440,99,90,311,"2,000","6,918",300,989,"2,170","1,979","2,300","6,820",100,76,"4,640","69,241","1,200","1,602","2,630","1,971","2,600","4,300","4,380","9,308","2,010","11,454","3,060","5,327","17,210","30,775","17,040","3,518",10,125,870,309,930,150,480,14,0,0,240,67,50,12,90,38,20,4,"30,960","27,868","3,440","17,439","3,480","17,529","4,270",441,"171,230","238,863","86,290","137,048","79,140","116,363","34,540","24,956","18,770","17,784","1,940",740,"16,660","3,368","52,080","32,453",0,0,0,0,"14,200","6,739","162,550","213,582"
MS,3,"372,130","163,710","48,010","154,870","213,520","757,140","347,550","11,040","7,640",400,"3,000","6,290,603","372,130","6,380,577","314,050","5,191,395","30,940","23,237","13,310","25,085","11,940","16,386","5,790","3,094","72,250","449,079","11,120","21,568","13,490","91,347","46,680","486,832","5,090","18,660","55,132","17,950","31,196","3,620","6,626","74,130","89,974","3,010",716,690,"2,615","3,660","13,938","1,870","5,629","9,910","8,845","2,110","5,868",160,267,"22,060","318,135","8,780","8,166","11,340","10,522","11,240","14,827","21,580","41,571","8,900","45,117","16,640","53,590","194,360","1,102,611","194,390","117,013",70,160,"4,290","1,630","75,940","25,965","1,020",34,"6,480","2,229","21,790","10,656","23,210","4,301","26,400","8,202","1,300",403,"56,650","88,669","11,940","49,423","11,920","51,562","36,860","4,083","356,590","1,429,204","212,890","789,939","200,460","714,789","160,110","217,302","46,240","46,148","4,670","1,774","137,000","91,050","205,870","187,678",20,33,0,0,"25,890","24,830","338,540","1,267,321"
MS,4,"304,770","118,300","83,470","94,080","172,720","645,890","258,340","7,200","4,480",430,"2,290","10,846,971","304,770","10,959,098","270,080","9,160,706","47,400","33,726","21,030","45,262","18,880","31,031","27,520","16,298","39,910","165,571","17,330","49,704","17,900","163,761","57,560","965,514","7,680","10,150","31,224","47,770","298,646","6,210","33,928","59,990","112,127","10,620","2,593",520,"2,461","4,910","22,843","4,390","15,913","21,360","21,389","1,720","4,358",310,626,"65,080","1,055,561","42,800","64,349","19,770","26,314","39,460","50,971","64,700","167,758","34,890","174,262","52,430","213,434","291,940","5,125,141","290,770","616,688",60,122,"3,760","2,789","143,880","128,458","3,400",218,"20,290","12,229","29,890","29,706","45,370","8,710","84,730","74,534","5,370","2,180","24,640","53,179","6,210","26,469","6,390","29,852","26,020","5,057","298,130","1,270,745","98,150","199,061","82,670","169,480","72,710","103,226","25,040","23,538","1,710","1,021","219,220","488,230","239,870","554,794",30,34,0,0,"43,000","63,186","258,290","774,971"
MS,5,"146,730","41,830","79,710","21,490","90,050","339,830","113,460","1,860",700,270,880,"9,006,886","146,730","9,100,091","127,290","6,988,296","42,040","35,607","20,230","61,577","18,380","44,619","30,850","22,440","23,680","166,418","16,910","77,216","14,530","179,631","40,880","990,393","6,450","4,540","15,229","33,620","481,886","6,520","56,147","39,440","93,205","6,870","1,811",310,"3,172","3,860","21,019","3,200","14,089","14,570","14,925","1,390","3,061",380,"1,101","55,880","1,043,379","41,370","101,542","12,770","21,561","42,470","62,112","55,730","209,206","37,490","207,436","46,490","229,215","145,980","5,651,436","145,650","773,479",370,441,950,"1,862","65,630","98,331","4,420",434,"11,070","6,387","13,950","16,876","10,330","1,670","46,230","69,716","4,300","1,733","16,370","42,350",880,"4,110","1,220","6,330","6,860","2,607","144,460","962,089",670,173,460,116,"7,300","9,375","10,840","9,603",170,124,"138,140","675,148","140,820","728,690",20,36,0,0,"36,590","81,744","107,530","307,984"
MS,6,"87,860","13,350","67,400","5,870","55,630","229,230","73,980",670,180,190,310,"7,595,390","87,860","7,670,882","77,120","5,738,878","34,270","32,323","17,830","62,285","16,460","45,737","27,280","22,006","16,210","150,803","15,040","89,962","11,360","186,213","28,370","845,180","5,370","2,600","9,365","21,580","415,435","6,060","80,062","27,810","75,492","5,970","1,618",350,"3,448","3,010","17,687","2,440","12,303","9,760","10,472",540,"1,131",430,"1,592","42,950","889,610","34,260","117,502","7,730","16,024","36,820","62,024","42,890","214,540","32,670","201,654","37,130","213,229","87,700","5,266,462","87,540","756,356",660,"1,270",260,953,"40,820","69,976","4,360",869,"8,680","5,103","9,670","11,432",0,0,"30,290","49,958","2,840","1,150","11,710","34,890",110,456,310,"1,586","2,100","1,216","86,770","861,293",0,0,0,0,690,917,"7,150","6,073",20,22,"86,770","686,380","87,100","730,561",30,25,0,0,"25,440","75,828","60,330","198,903"
